id	essay	ideas	flow	coherence	vocab	grammar	overall_score
300485722	In this era use mobile phones as particularly normal and it is not important the age to use it. Mobile phones are one of the creations of technology therefore through the time it has advanced constantly. As a result children are fascinating because of the new advanced. Some adults opinions is that mobile phones may be banned two children aged 8 to 12. Faithful from other points of view children should be communicate with their parents through mobile phones. Nonetheless this essay will argue that mobile phones may disrupt children learning and the can be at online risk.The first idea to support the statement is that mobile phone may disrupt children learning. Mobile phones provide differents way to have fun as an example games and social media, apps. While a child are using mobile can be concentrate having fun as a result they maybe avoid their studies. It can be suggest that children may bring their mobile phone to school because of this teachers may have problem while they are teaching for the lack of children attention. Nevertheless Mobile phones can have a negative impact in children learning and it can be challenge to teacher maintain their attention.Children can be at Online risk while they are using mobile phones. Today children can be connected to the internet more compared with years ago because of the new advanced of the technology. This can be a way to children be it Online risk so many places such as colleges, universities, supermarkets between others provide WiFi to usuers. As a result children can take approach of this advantages to be connected taking them on risk of abuse through the internent. Some parents may experience some issues related with the internet as an example bulling, that is caused through the Iinternet four people.Some people believe that children may be communicate with their families through mobile phones. A significant amount of people are agree with the participation of mobile phones in children life because this is a way to children be communicate with their parents. Also mobile phones are part of the society in this days. However People may not aware of the issues that can be caused from mobile phones. As a result they may provide mobile phones to their childs thinking and security but putting them at risk.In conclusion mobile phones can be a way to stop children age 8 to 12 learning. Mobile phones may bring more problems to families and solutions so for this reason parents could stop giving mobile phones to children in this age. Other way to be communicate can be email and parents may monitore the children easier being in a computer than mobile phones=============================	3	3	3	4	3	3
300446938	Nowadays with the higher life standards people have, the consumption of tobacco become larger. it's a consequence, This behavior leads to a serious issue: cancer. someone think companies should pay a large number of money to help the people who have cancer because of cigarettes. this essay will argue that companies which manufacture cigarettes should pay large amounts of money as compensation to people who develop cancer from smoking. This not only is there duty to do that, but also this behavior may increase the price of cigarettes that some people cannot afford that.firstly, the reason that cigarette companies should pay large amount of money as compensation to people who develop cancer from smoking is society duty. Whether the companies who are, it is their duty to something helpful to our society. by doing that, on the one hand, the companies will have a good impression from people’s view. a number of people might think the company like this has a strong responsibility to society. this is a good phenomenon for companies to sell their production. Then they could get a high profit than post. This will not only show a friendly impression to society and people, but also will increase companies income.Secondly, companies which manufacture cigarettes should pay large amounts of money as compensation to people who develop cancer from smoking. As a result, this policy may leads to cigarette companies rise the price of tobacco. Because if companies support the people who have cancer caused by tobacco, they should pay a large number of money. It is difficult for companies to lose their profit, they would increase the price of cigarettes to earn more money to afford the payment for people who developed cancer from smoking. This might cause a problem, maybe some teenagers do not have enough money to buy tobacco. It might be a positive phenomenon about avoid smoking in our lives. Then it can bring more benefits to our society.It is said companies which manufacture cigarettes should not pay large amounts of money as compensation to people who develop cancer from smoking. This should not be a Imposing things for tobacco companies to do. The people who smoking are their options and attitudes. Government and companies should not pay for that. However, if companies pay for the money to cancer People who have by cigarettes. This could build up a atmosphere shows that cigarettes companies would like to help the illness. It is a good attitude two shows responsibility from cigarettes companies. After that, they may change some people's attitude to cigarettes and cigarette companies.In conclusion, this essay has argued that companies which manufacture cigarettes should pay large amounts of money as compensation two people who develop cancer from smoking. From one aspect, these are cigarette companies duties to do that. Every companies should be responsible to society. Secondly, paying for money for people who develop cancer from smoking may provides more benefits to tobacco companies. It is predicted if cigarette companies continue to do that, our society will be more friendly, smoking will be less in the next decades.	4	4	4	4	4	4
300451427	Smoking has been recognized as a potential threat for people over decades. It is suggested that companies which manufacture cigarettes should give some compensation to those people who suffer from cancer because of smoking. In my view, companies which generate cigarettes should contribute amounts of profits to a charity which can help people who have cancer from smoking due to the economic capability and part responsibility. However it should a volunteer work.Companies which generate cigarettes have the economic capacity to give a hand to people who suffer from cancer from smoking. Because such companies make a significant profit from smoking people each year. Despite of the high taxes, those companies still earn a incredible profits. For example, it is proven that a New Zealand's company which manufacture cigarettes earn over hundrend millions dollars each year. If only one percent of those profits can be donated to a charity to support people who have cancer because of smoking, more people would be treated.Companies which generates cigarettes have part responsibility to the people who have cancer. As we known, The vast majority people who suffer from cancer because they smoke too much or they smoke the low quality of cigarettes. In stead pause just focus on the profits, there would be an decrease in the number of people who suffer from cancer, if those companies emphasize the quality and quantity they should make.However, people who suffer from cancer made their personal choices to smoke a lot. Companies who generate cigarettes do not need to entirely have the responsibility to the people who suffer from cancer from smoking.In conclusion, companies who generate cigarettes can contribute amount of money to help people who have cancer from smoking because of economic capability and part responsibility to cancer from smoking.	4	5	5	4	5	5
300457114	In recent years, the rate of cancer has increased because of more and more people are addicted to smoking, especially for adult and elder generation. It is often debated as to whether the companies which manufacture cigarettes should pay large amounts of money as compensation to people who develop cancer from smoking or not. This essay will argue that the drawbacks of this issue outweigh the benefits, due to the fact that a large of money will influence company’s economy and smoking people have main responsibility for developing cancer.The first reason to support this claim is that the most of people have cancer because they are addicted to smoking or smoking for a long time. For instance, some teenagers are willing to try smoking, as their curiosity are stronger than others and sometimes influenced by TV series, teenagers who want to imitate a hero's behaviors, including smoking. In addition, most business man are under the work pressure when they are in workplaces, smoking is a good way to help them released pressure. If they smoking more than the average number, the rate of rate for them will be increased. Therefore, companies which manufacture cigarettes are not necessary to pay compensation to smokers.Another argument for cigarettes companies shouldn't pay money for smokers is that the compensation will influence economy of cigarettes industry. The government levy high tax on cigarettes to prevent people are excessive smoking. Besides, if these cigarettes companies pay large amounts of money for people it will lead to increase prices of cigarettes, which bring economic pressure for smokers and companies.Some people argue that compensation from cigarettes companies will reduce finance pressures for the most of smokers who have cancer disease. However, it is not every smokers will have cancer, unless they are addicted or excessive to smoking. Furthermore, in order to prevent cancer from smoking, people need to keep healthy balance between life and smoking.In conclusion, it is not essential for companies which manufacture cigarettes should pay large amounts of money as compensation to people who develop cancer for smoking. Besides, the government and companies could produce promotional videos about importance relationship between smoking and cancer to smokers. Which is a effective way to encourage people are less smoking.	4	4	4	4	4	4
300457871	There are many views that smoking cigarettes causes a lot of damages to health such as cancer. This leads to the accusation of companies which produced cigarettes to be responsible for causing people to develop cancer by paying huge amounts of money as compensation. This essay will argue that it is not the responsibility of the cigarettes producers for causing cancer and paying large amount of money is not the last resort to combat cancer development. Rather it is the individual's moral and ethical choice and it's a deprivation of companies rights in making profits.one of the reasons for companies who produce cigarettes not to be liable for damages caused by smoking is that it is the individual's moral and ethical choice to either smoke or not. Every human beings have a profound awareness of what is right and wrong based on our ethical and moral judgement. Individuals should be accountable for their own actions. For instance, in every Cambridge cigarette package, there is a strong warning that reads; it is a government warning: smoking is dangerous to health. Individuals know that smoking is harmful to health. Yet, people take in smoking which resulted in inviting cancers. Therefore, companies should not be blamed for the damages it may incur on someone's health.The other reason why paying large sum of money as a form of compensation to people who develop cancer from smoking is that such practice deprives the rights of the companies to make profit. in other words it suppress the ability of the cigarette manufacturing companies to progress by making loss. Most companies are profit oriented and not service oriented. Paying of large amount as compensation is a company's liability cost. For instance, compensation, incidental cost, disaster or emergency cost and unplanned expenditures are are forms of company’s liability cost. Such are not assets that may turn into investments. Thus, paying of large amount as compensation only weakens the ability of a company to progress.Nevertheless, opponents of smoking argue that smoking cigarettes is a primary cause of cancer and manufacturers should be held accountable for the damages caused. Excessive smoking causes lung cancer and destroys the respiratory system which may eventually leads to chronic cancer. This accusation to some extend sound logical. However, there may be other factors that contribute to cancer such as, carbon monoxide produced by cars, methane gas is produced by intensive agricultural sectors and other harmful intoxicated gases released by transport and energy sectors. Those factors may be considered equal causes of cancer. Also, passive smoking may lead to develop cancer. As such, companies producing cigarettes should not be fully held liable for the damages that caused by other factors.In conclusion, ensuring cigarettes manufacturers to pay large amount of money as a form of compensation for developing cancer for smoking is not the right way. Such practices only depressing the company's ability to make profit. While it is the individual's choice.	5	5	5	5	5	5
300469240	Nowadays, cigarettes become a serious problem in the world. It obvious many people can buy every shop which make life harmful. Many companies can get profit by selling in our society. However, many people stat that there are an increasing the number of people die caused by cigarettes has more disadvantages than benefits because it make health problem, pay a lot of money for buy it and make environment problem.The 1st and most important to support my opinion that there are very high number of people die. Caused by toxic of accumulation of cigarettes. For example cancer and lung problem stop Moreover, some people pegnent get effect from smoking cigarettes then make baby help problem as well. Particularly, many money pay a lot for health careThe second reasons support my opinion that people pay money a lot to buy cigarettes in their daily life. Even many companies control the regulation from government. Companies or manufacture must do logo or picture on the top of cigarettes but people still buy cigarettes and pay a lot of moneyThe final reason support my opinion that environment problem because make a lot of pollution air in our society. many cigarettes make some people bad habit through garbage. For example road river.In conclusion, this problem required to government and producer’s responsibility extend also	2	3	3	3	3	2
300470958	Albeit the number of smoking people have reduced in the last decades, smoking still being a relevant public health issue. It's great the amount of people who develop cancer from smoking. Whilst activists against cigarettes defend that the manufacturers of cigarettes should pay money to people who develop smoking diseases, it's imperative to argue that smoking is a personal choice and some measures such as public policies to reduce smoking practice and high taxation are forms to struggle against cigarettes. It will be argued that another measures have combated the smoking habit and it is not necessary levy any compensation from cigarettes industry.Nowadays it is known for anyone that smoking can bring serious diseases and till being the death cause. Furthermore, advertisements, and campaigns on TV, magazines and newspapers disencourage people maintain the habit of smoking. Therefore, regarding this environment, it's clear that the option in smoking or non-smoking is a choice. People are aware of hour harmful is smoking, however, they did the personal choice.Moreover, public authorities have taken some actions to struggle against cigarettes. For instance, and a lot of cities around the world is prohibited smoking not only inside public and private places but also outside in the public areas. Additionally, governments promote public campaigns showing how smoking can bring drawbacks to human being.Finally, in a huge number of countries the taxation over the cigarettes cell is higher when compared with other consuming products. In Brazil, for example, the tax over cigarettes is around 40% as well as alcohol. This become the price of this product too much high and hence, it discourages people buy this drug.Opponents the smoking habit tend to blame the industry that people have died because of cigarette. Nevertheless, the cigarette industry is like any other and manufacturing a product because it is sold and has market. Thus, the companies don't owe nothing to their consumers.Summing up, smoking is a personal choice and to blame the cigarettes companies is not wright. In addition, governments and communities have tried awaring the population about that diseases linked with smoking habit. In the future it can change, but people have choose.	4	3	4	4	4	4
300471151	With the increasing of income, people are more likely to spend money on cigarettes. People who rely on cigarettes heavily smoke one pack of cigarettes every single day. Those companies which manufacture cigarettes gain a large amount of money from their products. Some people argue that government should limit cigarettes companies by higher tax. However, in my opinion, cigarettes manufacture companies should pay money as compensation to people who develop cancer from smoking.This first reason to support my opinion is that, many cancers are a result of smoking. There are many adverse impacts on smoking, especially on people's health. People who smoking for a long time are more likely to have cancer, for example, the cancer on lung is a common disease because of smoking. However, the cigarettes gain a large profit from their cigarettes. Therefore, cigarettes should pay money for those people who suffer from cancer, because of smoking.The research fund is the second reason to support my opion that cigarettes should pay money as compensation to people suffering from cancer. It is obvious that there is a huge experience on researching how to prohibit the cancer. Many researchers devote to research new medical technique to solve the problem of cancer. however, it need a large amount money for researching new medicines. If those companies which manufacture cigarettes are required to pay the bill for researching cancer, it would help the process of researching the cancer problems.In contrast, although smoking is a individual choose, some people argue that no one can be pushed to smoke. In fact, the negative effect is not just on the people who smoke cigarettes. According to research about family that had nearly one person smoking, the other families members could also be affected of smoking. This means that second-hand smoking has bad effects on people who are not smokers.In conclusion, cigarettes companies should pay money for people who develop cancer from smoking for its bad effects on health. There are all kinds of bad things in the cigarettes, and these bad materials can be absorbed by smoking and transferred to people. Those cigarettes companies gain lots of money, but bring healthy problems to people. Therefore, they should pay money as compensation for people who develop cancer from smoking.	3	4	4	4	4	4
300471155	Many studies have shown that smoking can develop cancer and many lung diseases. Such diseases have killed many people's life and over past decades. In fact, many people believe that it is significantly important for companies which manufacture cigarettes to pay some amounts of money to mitigate this issue. In this essay, I will discuss why they cigarettes companies should pay a compensation to people who develop cancer from smoking. These reason include the high profits that cigarettes companies receive from people and over responsibility from governments.First of all, many cigarettes companies are making the high amount of profits for selling their products. In fact, these profit, I given by the pockets of cancer patients. Therefore, it is necessary for them to respond to this problem. For example, these profits may distribute to support health programs of lung cancer patients, and give it to communities to educate people to reduce the number of smokers.Secondly, the number of smokers have significantly increase in recents years. Instead of using money on transportation, or education, many governments have lost lots of money to help to save these cancer patients life. So, it is important for cigarettes companies to help governments to reduce this issue which caused by their business.On the other hand, some people may argue that it is a responsibility of smokers to take care themselves when they have health problems. In order to mitigate the problem efficient and effectively, it is significantly important for both cigarettes companies and governments to reduce and solve this issue.In conclusion, human resource is is important for developing countries, and many of them are dying from lung cancer which caused by smoking habits. Therefore, it is important for cigarettes companies to respond and reduce this problem.	3	4	4	4	4	4
300475608	nowadays, the number of people who smoke is showing an upward trend. People consider the cigarette could be relaxing and give them inspirations during the tiring work. Moreover, many teenagers start smoking because it looks cool. Unfortunately, the rate of smokers suffer cancer is also increasing sharply. Therefore, it is argued that companies which produce cigarettes should spend large amounts of money as compensation to the smokers who have cancer due to smoking. It is reasonable as the cigarettes are easily addictive and do severe damage to the body.The first reason that support that perspective is that cigarettes are literally addictive. The materials inside cigarettes are not only making people feel less stressful and metally refreshed, but also can be addictive that we find it is hard to quit smoking especially after a long period of doing so. According to many teenagers said, firstly they merely want to have in try as this seemed a cool behavior, whereas after a few months, they noticed that it is uneasy to live without cigarettes. Therefore, cigarettes are really addictive.Another notable reason is that the severe damage smoking can do to the human's body. When the cigarette starts burning, the toxic gas would go through the throat to the lungs. There were many testaments indicated that after a few weeks, the animal lungs or the cotton all turned black and were damaged. Hints, we can clearly conclude the shockly damage from smoking to our body.It is true that those companies which manufacture cigarettes are only product providers and it is not a compulsory for them to pay large amounts of funds, because the public choose to enjoy smoking anyway. However, the cigarette has distinct feature compared with the knife and gum, it is addictive substantially and this feature is actually encouraging people to keep smoking and gradually be addicted to the cigarette. Therefore, it would has a more positive impact if cigarette companies doing so.In conclusion, in terms of two aspects that the cigarette are easily to be addicted to and it literally does severe damage to humans body, it would be considered show a positive influence by cigarettes companies spending money as compensation to smokers who suffer cancer. Furthermore, it should not be that the company putting effort alone, the society need to encourage people to smoke less and the government can place some relevant policies to solve this problem.	4	4	5	4	4	5
300478180	Currently, people who smoke tend to decrease all over the world. There are a lot of risks because of smoking, so smokers should stop smoking. I will argue that it is good idea companies should pay large amounts of money as compensation to people who develop cancer from smoking because of costing a lot and bad for our health.Firstly, it costs a lot to buy cigarettes. In my country, cigarettes of price changed recently. These changed four hundreds yen to five hundreds yen. If we smoke a box everyday, where you might pay fifteen thousands yen per month. Per year, we might pay one hundred eighty thousands yen. It is too much for us.Secondly, smoking is bad for our health. Cigarettes are contained so many harmful things. It is very dangerous not only smokers but also non smokers. Also, smokers tend to show symptoms of serious ills, short temper, selfishness, losing perspective, eagerness of learning and so on. Especially, it is too terrible for women who have babies in their stomach babies might not be born activity.On the other hand, smokers love cigarettes like children love snacks. Smokers worked hard, then they smoke because it is relaxable to smoke for them. They might think people who smoke are very cool especially, men.In conclusion, it is good idea that companies should pay large amounts of money. I think the number of smokers are decreasing because high costs, getting serious ills, but there are many smokers in the world, so companies have to pay more money and then smokers need to stop smoking. I think healthy life is the best way to our life. Everyone have to live on comfortable.	2	3	3	3	3	3
300476975	I think that companies which manufacture cigarettes pays large amounts of money as compensation to people who develop cancer from smoking is very good idea.Today, a lot of cities, shops are separating smoking area in the world. And the price of cigarettes gradually increased. Therefore, people who smoking are decreasing now.If companies which manufacture cigarettes pays a lot money, people who don't smoking get a lot benefit. Firstly, people who don't smoking will increase more and more.To pay a lot of money for people means becoming higher the price of cigarettes. I think it will also happen to decrease people who smoking.In addition, I believe that the number of people who have an cancer or a lot of disease by cigarettes will decrease.On the other hand, many people will disagree to this idea. Because only people who don't smoking have profits. And of course, the companies should pay a lot of money. I think the important point is reliability. Companies or people who smoking. Which has the reliability of cancer problem. I think both.In my conclusion, companies should pay a lot of money as compensation. But people who smoking also should pay money as compensation. And, everyone related to smoking should have reliability.	3	3	3	3	3	3
300478707	Generally, the number of people who have cancer from smoking is increasing and we see the people who use cigarettes somewhere. Some people describe that companies which manufacture cigarettes should pay large amounts of money as compensation to people who develop cancer from speaking, it seems good idea. There are the reasons below that supporting the idea.At first, it costs not only much money but also take a long time in order to treat cancer. Do you know how much costs to treat the cancer from smoking? Actually, it costs a large amounts of money. For instance, my uncle was heavy smoker and he took a lot of cigarettes in a day so he got cancer. He could get well by a treat but he lost a large amount of money. Because of the cigarettes from the company, he got the cancer. Therefore companies ought to pay the fee.Second, as you know, cigarettes have addiction so it is difficult to quite using it. In other word, the patients can't quite using it easily if they want to quite it. In the TV, we sometimes watch the documentary that people who worry about smoking addiction. They seem so annoyed about it and feel uncomfortable if they stop using it. The responsibility is in company without consumer who used cigarettes.Finally, they have cancer from smoking increase more, they can't live longer and it relates decreasing of population in the country. And contemporary society, the average die age tend to become short compared with previous the average of it. Nowadays, it is extremely big problem in all over the world, so in order to live longer, company stop this tendency by paying money that treat the cancer for people who have cancer.To sum up, the responsibility of having cancer is not an individuary person but in company that manufacture cigarettes that source of cancer. Therefore, companies which manufacture cigarettes should pay large amount of money as compensation to people who develop cancer from smoking for consumer’s health.	4	4	4	4	3	4
300479617	Cigarette companies should pay a large sum of money as compensation to people who develop cancer from smoking. In my opinion this is a good idea. I have some reasons to support my ideas.The prime and principle reason is smoking is proved that provide lung cancer exactly. Not only men who smoke, but also people surrounding always get the second hand harmful chemicals from smoking. For example, a couple in real life who stay together husband smokes, but his wife doesn't smoke. His wife gets lung cancer from his smoking because she does not touch any smoke, she is a nurse and her ancestors don't have cancer history.The second reason to support my opinion is smoking destroy health and a quality of life. When people have lung cancer they suffer from physical and psychological effects. Someone could not work or pay attention in any activities. They always think about they will pass away soon, leave their families and their lovers.The final reason is lung cancer can spread to all organs quickly. After having a lung cancer diagnosis, almost patients will live around two months. During this time they have to admit in hospital. The government and the workplace lose money from hiring new person to compensate the missing staff. If there are not lung cancer patients from smoking, doctors and nurses will look after other patients.In contrast, cigarette companies don't use guns to force people smoking. Everybody smokes because he likes to smoke. He love the atmosphere of smoking. This should be his responsibility. Moreover smoking always start when people are teenagers because they follow the advertisement of smoking.In conclusion, cigarette companies should take responsibility of destroying health, well-being and income. In the future, government should launch a law prohibit smoking area, smoking advertisement and limited smoking salers.Some people believe that companies which manufacture cigarettes should pay a compensation to people who develop cancer from smoking. Some countries has a big contribution through selling cigarettes because this is a kind of addiction in the society. In addiction some part of the population believe that cigarettes are good to manage stress. However it is widely agree that cigarettes are are an addiction. This can be a risk of the young society.The first and main reason to support this claim is that cigarettes are an addiction in the society. Companies which produce cigarettes use differents kind of quimicals to create cigarettes. This quimicals has a big negative impact in health’s people. As an instance when a person become to smoke, some of then fell that have to smoke continuously because of the fact of their body’s need cigarettes. From this point of view the contribution of companies in the health is deteriorating it in instead of improving.The second reason to support this is that cigarettes can be a risking in young society. As an example in Colombia the pack of cigarettes is selling in $1.50 dollars. Young people do not need work to obtain $1.50. It can be retribute from their parents. Continuing with the example of Columbia some of the young become to smoke at 11 or 12 years old. Then they fell that needing taste other kind of addictive things as the cigarettes.Some people are widely agree with the participation of the cigarettes in life's people, and in the economy’s country. Thinking that through it, they can deliberate their stress and pression. Do not care to much about their health and the argument of this is that for a people’s die can occur in any moment and for any reason. Nonetheless cigarettes are the main reason of the huge problem the society is having with the illness of cancer.In conclusion it is widely agree that companies should contribute to the different people who are having or suffering because of the cancer a terrible and painful illness. Where in most of the case it is generating for the fact of the big negative impact that this is having in health.	4	4	3	4	3	4
300447416	In some countries around the world, the production of cigarettes is increasing from day to day due to the high demand of men even women including young and old people. However, the consequense of smoking cigarettes also has killed thousands of people every year. Therefore, doctors work to fight against the cancer which is caused by smoking through inventing medicine to combat the illness. Thus, the cigarettes company should pay the health experts who found the medicine as compensation. This SA will argue that cigarettes company has to compensate the cancer developer because the invention of the medicine takes much time and it is as a way to mitigate cigarettes production.First of all, the invention of cancer medicine takes a long period of time to create it. It is evident that the finding of medicine for certain disease needs a thorough experiment. It needs patience and high knowledge and technological tools. Thus, it is imperative that the cigarettes factory compensate the cancer medicine developer.The other important idea that the cigarettes company should pay a large amount of money to the cancer medicine inventor is that it can help reduce cigarettes production. This is one of the ways to reduce the number of patients who suffer from the cancer sticks. when the company pay a large amount of Money as compensation then the cigarettes production might be reduced.It is true that cigarettes company can contribute to the country’s economy through paying tax. Some countries may generate a large amount of income from cigarettes tax. However, the revenue gained from the cigarettes is too little if compared with its causes which kills thousand of people every year. Therefore, the cigarettes company may be obliged to recompensate the cancer medicine developer who have contribute to cure a lot of people who suffered from cancer.In conclusion, although many countries in the world migh yield a lot of money from cigarettes company, the cigarettes has destroyed many people’s lives. Therefore, it is crucial for the cigarettes factory to recompensate the cancer developers as they have saved numerous human kinds who become victims of the cigarettes.	4	4	5	5	5	4
300448668	Nowadays, smoking is become but to some people around the world. Companies who made and sell cigarettes gained lots of money from it. it is apparent that cigarettes causes some critical diseases such as cancer so stop this issue has been widespread and this likely to blame the company which manufacture cigarettes. Some people and companies argue that it is not their responsibility and it is a loss for their business If they pay large amount of money as compensation people who suffer from cancer. However, it will be argued here that companies which produce or manufacture cigarettes should pay vast amount of money as compensation and aid to people who suffur from cancer as in fact they motivated people by they product and cause savere and critical disease and also people spend lots of money buying their product.First point to support that company with manufacture series or produced cigarettes should pay large amount as compensation to people because they motivate people and attributed to the suffer also the people from cancer. Companies knows that cigarette causes cancer but they still motivate and supply cigarette and for global market. Some people buy it because how attractive of cigarettes and Hao companies advertise it. Therefore, companies which manufacture the cigarettes should aids and pay huge amount of money for people who suffered from cancer.Another point to Support that companies gain more money from people as a result of their business gain profit. The manufacturer end companies which produced and supply cigarettes should contributes lots of money for people who suffer cancer. It is apparent that these people suffered from cancer are the people that spend lots of money buy cigarettes. Hints, companies that supply and make cigarettes should donate huge amount of money as compensation to those people. Their profit is from these people that suffered from cancer, therefore, they should donate huge money for these people that got cancer from smoking.Some people and companies may argue that this is not their responsibility, buy cigarettes for commercial reason that free of choice for the people. It is people choice to buy their product or not they may argue it is also a loss for their business if they take huge money is compensation for cancer people however, it is clearly that this is not a loss for those companies that made cigarettes. These companies have more profit and gain lots of money from their product. They even induce people to choose cigarettes as a stress free and solution for their problem is to smoke. Consequently, people tend to suffer from cancer so it is the companies which manufacture cigarettes responsibility to pay huge money as compensation.In conclusion, companies which produce product that causes severe disease such as cancer should donate and contribute huge amount of money as compensation to people who suffered. These people are their customers that spend more money on their product, not only that but the companies motivated them to addict to smoking. Therefore, it is not a loss for those companies for the people not only money but their life. So companies should pay huge amount of money as compensation.	4	4	5	4	4	4
300422495	Cigarettes become very common in our life. With the social development cigarette become main industry for some companies. Nowadays some companies make many cigarettes with cheap price. Most people easy to buy cigarettes. This situation brings some issues full of humans life like, some people develop cancer from smoking. Therefore some people think companies which industry cigarettes should pay mini for people who have cancer from smoking but I consider that companies shouldn't pay large amounts of money as compensation to people, because people develop cancer with cigarettes that isn't responsibility for companies and every adult could control themselve.Firstly people cancer with cigarettes that isn't responsible for companies. As a company that only make cigarettes and sell it. The company don't told people, which is nessery for people life. When people have big stress they will smoking. Therefore most time people smoking by themselve. for cigarettes company that neve tall people cigarettes, which have benefits for people's health. Therefore cigarettes shouldn't pay amounts of money is compensation to people.Secondly, every adult should have controlling ability. In some countries like New Zealand, only adult could buy cigarettes. Why adults different with children because most adults have controlling abilities. When that companies sell their cigarettes, every cigarettes has a sentence or bad pictures on the box. Therefore when the adults by a series, they aware the sentence meaning, so they should to control themselve without smoking. When a person become a adults they have controlling ability already. There when they got cancer, they to solve disease by themselve.Finally some believe that if many people develop cancer, if the company doesn't sell cigarettes then that the people can't a place to buy a cigarettes. In this way will less people develop cancer. Howeve, when people want to smoking, they will have many methods to get a cigarettes after that people develop cancer so stop it isn't responsibility to a company, so why a company need to pay compensation to people with smoking? Most cigarettes companies tall people smoking is very bad people's health.In conclusion, companies shouldn't pay money for people who develop cancer from smoking companies only make cigarettes keep health is compusry and responsibility for a person.	4	3	3	3	3	3
300446945	Most of people start smoking in recent years. Some people think cigarettes can make them relaxed and they would like to buy them. Others think cigarettes are unhealthy and should not be sold so companies which manufacture cigarettes should pay large amounts of money to people who develop cancer from smoking. In my opinion, companies which manufacture cigarettes should not pay a huge number of cigaretts to people who develop cancer from smoking because buying cigarettes is individual action and companies only produce the cigaretts that society need.The first reason that companies should not pay large amounts of money as compensation to people is smoking is individual action and habit. All the countries have law that only allow adults buy cigarettes and limit the ages of people who can buy cigaretts. That means people can think of the disadvantages and results of smoking as adults and they can be responsible for their health. Buying cigarettes is individual actions and habits so companies should not be responsible for the adults who buy cigarettes, smoking and then develop cancer from smoking. Therefore companies should not pay money to them.The second reason is that companies should not pay for people who have cancer from smoking his companies only produced cigarettes that society need. In addition, manufacturing in selling cigarettes is not illegal and most of the countries do not have advertisements on TV and other public place. That means companies don't avoid people to buy the cigarettes as well as do not make them interested and cigarettes. Therefore, people developing cancer from smoking is not companies' responce so that paying to people is also unbalance to companies.In conclusion, companies which manufacture cigarettes should not pay large amounts of money as compensation to people who develop cancer from smoking because buying cigarettes and smoking is all individual actions and companies only make in order to society need. In addition, it is not companies’ compensation.	3	4	3	4	4	4
300445396	Today, there is an increasing number of people who are suffering from lung cancer due to the tobacco consumed. Therefore, somebody claim that the tobacco companies should take the responsibility and invest in the compensation for developing cancer. In my opinion, the tobacco companies should not take charge of that, because smoking is personal activity and the cigarette company might increase the price of tobacco to earn the money back.Firstly, smoking is personal activity. In other words, smokers should take charge of their health and give up to smoke. That means if people do not want to suffer from the cancer, they would chose to use electronic cigarettes even give up smoking. In addition, if the rate of cancer caused by the tobacco decline, more people might not fear to the health problems and start smoking in an young age. So, but best solution of reducing the rate of cancer is persuade people to give up tobacco. On the other hand, some people claim that the cigarette companies should invest in developing cancer because the companies are wealthy. We cannot deny the fact but the tobacco companies are wealthy and have the ability to develop cancer. However, the expendeture of cancer study might make no sense to them, thus they are not willing to do that. If they are asked to invest in the cancer study, they might increase the price of cigarettes. In other words, the investors are the smokers instead of the cigarette companies.In conclusion, smokers should take charge of their health and give up cigarettes, which is the best strategy to keep away from the lung cancer.	3	4	4	4	4	4
300437784	There is a wide belief that smoking is harmful for residents body conditions. Pomotion of non- smoking is an ongoing process. Some citizens argue that the cigarette companies should pay a large amount of money due to caused people get cancer. From my perspective, it is a benefit idea for both people’s health and environmental protection.The first and foremost reason to support my opinion is that Ken limited cigarette companies’ productive. As a result, it could be increasing difficuilties for smokers to buy cigarettes to smok. Thus, it is a effective way for them to stop smoking. According to China Daily reported that a large majority of smokers think that it is effortless for them to buy cigarettes. So when the companies which manufacture cigarettes limited to produce cigarettes due to concern if people develop cancer from smoking, they should pay large amounts of money for them. For companies, it is not suitable for it is running. Therefore, consider about a long-term profit. It is a correct method to limited cigarettes’ produce. Limited cigarette companies’ productive is benefit for company themselves in citizens’ body conditions.Another reason for supporting my reason is that when companies should pay large amounts of money as compensation to people who get cancer from smoking , at that time, many newspapers may report that. Thus, it is a warning for other smokers, smoking is harmful. With an increasing number of smokers reliease smoking have some drawbacks, consequently, it may reduce or stop to smok. When people smoking, it may emit the smok that may lead to air pollution. Breakingnews in NZ reported that polluted air is the fourth highest cause of global death. Therefore, for all the residents health, protecting our environment is everyone's responsability.Having said that, there still exist drawback when company restrict on cigarettes produce. It may increase the number of people lose their job, because the company does not need too many workers work for them. Thus, those workers could not support their family due to they lose their job. It is true that it may bring pressure for some families. However, compared with environmental protection and people’s health, it is not a serious issue. After all, we only have an earth for living.To conclude, when the company concern their long-term development, they may limited their production and it is a correct way four protect our environment and people's health. In the future, with society developing, people may have higher awareness of health.	3	4	4	4	3	4
