id	overall_score	Ideas_and_Content	Organization	Voice	Word_Choice	Sentence_Fluency	Conventions	total_words	total_sentences	words_div_sentences	sent_density	difficult_words	proportion_vocab_list[a]_total_words	proportion_vocab_list[a]_headwords	proportion_vocab_list[accent]_total_words	proportion_vocab_list[accent]_headwords	proportion_vocab_list[abandon]_total_words	proportion_vocab_list[abandon]_headwords	proportion_vocab_list[abnormal]_total_words	proportion_vocab_list[abnormal]_headwords	proportion_vocab_list[abbey]_total_words	proportion_vocab_list[abbey]_headwords	proportion_vocab_list[abduct]_total_words	proportion_vocab_list[abduct]_headwords	proportion_vocab_list[abate]_total_words	proportion_vocab_list[abate]_headwords	proportion_vocab_list[aback]_total_words	proportion_vocab_list[aback]_headwords	proportion_vocab_list[abbot]_total_words	proportion_vocab_list[abbot]_headwords	proportion_vocab_list[abet]_total_words	proportion_vocab_list[abet]_headwords	proportion_vocab_list[abrasion]_total_words	proportion_vocab_list[abrasion]_headwords	proportion_vocab_list[aberrant]_total_words	proportion_vocab_list[aberrant]_headwords	proportion_vocab_list[abattoir]_total_words	proportion_vocab_list[abattoir]_headwords	proportion_vocab_list[abashed]_total_words	proportion_vocab_list[abashed]_headwords	proportion_vocab_list[abacus]_total_words	proportion_vocab_list[abacus]_headwords	proportion_vocab_list[abalone]_total_words	proportion_vocab_list[abalone]_headwords	proportion_vocab_list[abductee]_total_words	proportion_vocab_list[abductee]_headwords	proportion_vocab_list[aardvark]_total_words	proportion_vocab_list[aardvark]_headwords	proportion_vocab_list[abnegate]_total_words	proportion_vocab_list[abnegate]_headwords	proportion_vocab_list[abaya]_total_words	proportion_vocab_list[abaya]_headwords	proportion_vocab_list[abaft]_total_words	proportion_vocab_list[abaft]_headwords	proportion_vocab_list[abomasum]_total_words	proportion_vocab_list[abomasum]_headwords	proportion_vocab_list[abettor]_total_words	proportion_vocab_list[abettor]_headwords	proportion_vocab_list[acetal]_total_words	proportion_vocab_list[acetal]_headwords	proportion_vocab_list[ablaut]_total_words	proportion_vocab_list[ablaut]_headwords	proportion_vocab_list[a1]_total_words	proportion_vocab_list[a1]_headwords	proportion_vocab_list[ah]_total_words	proportion_vocab_list[ah]_headwords	proportion_vocab_list[absentminded]_total_words	proportion_vocab_list[absentminded]_headwords	proportion_vocab_list[aal]_total_words	proportion_vocab_list[aal]_headwords	unique_words	ttrr	num_types
21163	40	4	4	5	4	4	4	574	40	14.35	7.91	38	0.30662020905923343	0.025667201400029167	0.02613240418118467	0.002354788069073783	0.006968641114982578	0.0006802721088435374	0.005226480836236934	0.0006166495375128469	0.0	0.0	0.0	0.0	0.0017421602787456446	0.0002718129926610492	0.0017421602787456446	0.0002924831822170225	0.0017421602787456446	0.00031289111389236547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017421602787456446	0.0008703220191470844	43.28	0.43	219
21164	45	5	5	5	4	5	5	725	26	27.884615384615383	4.05	84	0.28	0.029604783432988186	0.05379310344827586	0.006122448979591836	0.013793103448275862	0.0017006802721088435	0.001379310344827586	0.00020554984583761563	0.001379310344827586	0.00023282887077997672	0.0	0.0	0.0	0.0	0.002758620689655172	0.000584966364434045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.46	0.43	279
21166	31	3	3	4	4	4	3	367	36	10.194444444444445	11.32	19	0.33787465940054495	0.018083710077293275	0.005449591280653951	0.0003139717425431711	0.005449591280653951	0.0003401360544217687	0.0	0.0	0.0027247956403269754	0.00023282887077997672	0.0	0.0	0.0	0.0	0.0027247956403269754	0.0002924831822170225	0.0	0.0	0.0027247956403269754	0.00033534540576794097	0.0	0.0	0.0	0.0	0.0	0.0	0.0027247956403269754	0.00043497172683775554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0027247956403269754	0.00016545334215751158	0.0	0.0	45.91	0.46	146
21167	40	4	4	4	4	4	4	938	41	22.878048780487806	4.78	111	0.26865671641791045	0.03675076564095085	0.026652452025586353	0.003924646781789639	0.024520255863539446	0.0039115646258503405	0.010660980810234541	0.0020554984583761563	0.005330490405117271	0.0011641443538998836	0.0042643923240938165	0.0009751340809361287	0.0031982942430703624	0.0008154389779831476	0.0010660980810234541	0.0002924831822170225	0.0021321961620469083	0.0006257822277847309	0.0	0.0	0.0010660980810234541	0.0003399048266485384	0.0	0.0	0.0010660980810234541	0.00041407867494824016	0.0	0.0	0.0010660980810234541	0.0004380201489268506	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0031982942430703624	0.0004963600264725347	0.0	0.0	42.42	0.42	364
21168	40	4	4	4	4	4	4	1044	66	15.818181818181818	7.65	74	0.21743295019157088	0.03310485635117398	0.023946360153256706	0.003924646781789639	0.007662835249042145	0.0013605442176870747	0.005747126436781609	0.0012332990750256938	0.0019157088122605363	0.00046565774155995343	0.0028735632183908046	0.0007313505607020966	0.0038314176245210726	0.0010872519706441968	0.0028735632183908046	0.0008774495466510676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009578544061302681	0.00043497172683775554	0.0009578544061302681	0.0004380201489268506	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009578544061302681	0.0008703220191470844	36.04	0.36	311
21170	39	5	5	5	4	4	4	966	40	24.15	4.68	70	0.2701863354037267	0.03806329298527052	0.025879917184265012	0.003924646781789639	0.007246376811594203	0.0011904761904761906	0.005175983436853002	0.0010277492291880781	0.004140786749482402	0.0009313154831199069	0.0010351966873706005	0.00024378352023403217	0.0	0.0	0.002070393374741201	0.000584966364434045	0.0	0.0	0.0010351966873706005	0.00033534540576794097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010351966873706005	0.0004380201489268506	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005175983436853002	0.0008272667107875579	0.0	0.0	39.34	0.39	336
21171	35	4	4	4	4	4	4	477	21	22.714285714285715	4.95	63	0.2976939203354298	0.020708764765932624	0.0649895178197065	0.004866562009419153	0.023060796645702306	0.0018707482993197278	0.010482180293501049	0.0010277492291880781	0.008385744234800839	0.0009313154831199069	0.006289308176100629	0.0007313505607020966	0.0041928721174004195	0.0005436259853220984	0.0020964360587002098	0.0002924831822170225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.0	0.5	212
21174	42	5	5	5	4	4	4	801	44	18.204545454545453	5.99	46	0.2833957553058677	0.03310485635117398	0.0299625468164794	0.0037676609105180532	0.006242197253433208	0.0008503401360544217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012484394506866417	0.00031289111389236547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012484394506866417	0.00016545334215751158	0.0	0.0	37.14	0.37	273
21175	38	4	4	4	4	4	4	1065	69	15.434782608695652	8.08	66	0.22065727699530516	0.034271547323902585	0.022535211267605635	0.0037676609105180532	0.004694835680751174	0.0008503401360544217	0.0028169014084507044	0.0006166495375128469	0.005633802816901409	0.0013969732246798604	0.0	0.0	0.0	0.0	0.0018779342723004694	0.000584966364434045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009389671361502347	0.00510204081632653	0.0009389671361502347	0.00016545334215751158	0.0009389671361502347	0.0008703220191470844	37.47	0.37	320
21176	34	3	4	4	4	4	4	565	22	25.681818181818183	4.07	24	0.2920353982300885	0.024063001312527345	0.017699115044247787	0.0015698587127158557	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017699115044247787	0.00033534540576794097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.26	0.34	185
21177	26	2	3	3	3	3	3	294	12	24.5	4.46	19	0.40816326530612246	0.017500364590928977	0.017006802721088437	0.0007849293563579278	0.003401360544217687	0.00017006802721088434	0.003401360544217687	0.00020554984583761563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006802721088435374	0.00033090668431502316	0.006802721088435374	0.0017406440382941688	52.79	0.53	142
21178	31	3	4	4	4	3	3	597	39	15.307692307692308	7.51	31	0.23785594639865998	0.020708764765932624	0.021775544388609715	0.0020408163265306124	0.010050251256281407	0.0010204081632653062	0.0033500837520938024	0.00041109969167523125	0.0033500837520938024	0.00046565774155995343	0.0	0.0	0.0016750418760469012	0.0002718129926610492	0.0016750418760469012	0.0002924831822170225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.87	0.35	181
21179	31	3	3	3	4	4	3	257	22	11.681818181818182	10.09	16	0.377431906614786	0.014146128044334258	0.007782101167315175	0.0003139717425431711	0.007782101167315175	0.0003401360544217687	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0038910505836575876	0.0002924831822170225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007782101167315175	0.00033090668431502316	0.0	0.0	52.75	0.53	115
21180	40	4	4	4	4	4	4	804	43	18.697674418604652	6.22	56	0.2537313432835821	0.029750619804579263	0.0236318407960199	0.0029827315541601255	0.008706467661691543	0.0011904761904761906	0.0012437810945273632	0.00020554984583761563	0.0024875621890547263	0.00046565774155995343	0.0012437810945273632	0.00024378352023403217	0.0012437810945273632	0.0002718129926610492	0.0012437810945273632	0.0002924831822170225	0.0012437810945273632	0.00031289111389236547	0.0	0.0	0.0012437810945273632	0.0003399048266485384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012437810945273632	0.00016545334215751158	0.0	0.0	37.63	0.38	260
21181	40	4	4	5	4	4	4	785	44	17.84090909090909	6.92	54	0.23439490445859873	0.026833892372757767	0.02038216560509554	0.002511773940345369	0.0025477707006369425	0.0003401360544217687	0.0025477707006369425	0.00041109969167523125	0.0	0.0	0.0	0.0	0.0012738853503184713	0.0002718129926610492	0.0	0.0	0.0012738853503184713	0.00031289111389236547	0.0	0.0	0.0012738853503184713	0.0003399048266485384	0.0025477707006369425	0.0007262164124909223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.11	0.37	236
21182	31	3	3	4	4	4	3	515	32	16.09375	7.27	30	0.283495145631068	0.021292110252296922	0.011650485436893204	0.0009419152276295133	0.001941747572815534	0.00017006802721088434	0.001941747572815534	0.00020554984583761563	0.0	0.0	0.0	0.0	0.003883495145631068	0.0005436259853220984	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001941747572815534	0.0008703220191470844	40.45	0.4	178
21183	36	4	4	4	4	4	3	806	49	16.448979591836736	6.82	34	0.27791563275434245	0.03266734723640076	0.02109181141439206	0.0026687598116169543	0.004962779156327543	0.0006802721088435374	0.0037220843672456576	0.0006166495375128469	0.0012406947890818859	0.00023282887077997672	0.0	0.0	0.0	0.0	0.0012406947890818859	0.0002924831822170225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012406947890818859	0.00016545334215751158	0.0	0.0	37.97	0.38	273
21185	42	5	5	5	4	4	4	886	46	19.26086956521739	6.24	84	0.2708803611738149	0.035000729181857954	0.02144469525959368	0.0029827315541601255	0.012415349887133182	0.0018707482993197278	0.004514672686230248	0.0008221993833504625	0.001128668171557562	0.00023282887077997672	0.002257336343115124	0.00048756704046806434	0.001128668171557562	0.0002718129926610492	0.0	0.0	0.001128668171557562	0.00031289111389236547	0.001128668171557562	0.00033534540576794097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001128668171557562	0.00016545334215751158	0.0	0.0	42.2	0.42	311
21186	39	5	4	5	4	4	4	974	52	18.73076923076923	6.05	52	0.24537987679671458	0.03485489281026688	0.01026694045174538	0.0015698587127158557	0.00513347022587269	0.0008503401360544217	0.003080082135523614	0.0006166495375128469	0.002053388090349076	0.00046565774155995343	0.001026694045174538	0.00024378352023403217	0.001026694045174538	0.0002718129926610492	0.001026694045174538	0.0002924831822170225	0.0	0.0	0.0	0.0	0.0	0.0	0.001026694045174538	0.00036310820624546115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.29	0.33	286
21188	37	4	4	4	4	4	4	671	9	74.55555555555556	1.38	30	0.2816691505216095	0.02756307423071314	0.00894187779433681	0.0009419152276295133	0.004470938897168405	0.0005102040816326531	0.0029806259314456036	0.00041109969167523125	0.0	0.0	0.0014903129657228018	0.00024378352023403217	0.0	0.0	0.0014903129657228018	0.0002924831822170225	0.0	0.0	0.0	0.0	0.0014903129657228018	0.0003399048266485384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014903129657228018	0.00510204081632653	0.0	0.0	0.0	0.0	32.62	0.33	212
21189	37	4	4	4	4	4	4	696	34	20.470588235294116	5.38	38	0.27011494252873564	0.027417237859122066	0.017241379310344827	0.0018838304552590266	0.010057471264367816	0.0011904761904761906	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0028735632183908046	0.01020408163265306	0.0028735632183908046	0.00033090668431502316	0.0	0.0	36.71	0.37	232
21190	36	4	4	4	4	4	3	760	44	17.272727272727273	6.64	60	0.3013157894736842	0.033396529094356135	0.02631578947368421	0.0031397174254317113	0.007894736842105263	0.0010204081632653062	0.006578947368421052	0.0010277492291880781	0.003947368421052632	0.0006984866123399302	0.0013157894736842105	0.00024378352023403217	0.0013157894736842105	0.0002718129926610492	0.0	0.0	0.0	0.0	0.003947368421052632	0.001006036217303823	0.0	0.0	0.0	0.0	0.0	0.0	0.0013157894736842105	0.00043497172683775554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002631578947368421	0.00033090668431502316	0.0	0.0	43.44	0.43	288
21191	34	4	3	4	4	3	3	730	7	104.28571428571429	1.0	52	0.3041095890410959	0.03237567449321861	0.03424657534246575	0.003924646781789639	0.0027397260273972603	0.0003401360544217687	0.00684931506849315	0.0010277492291880781	0.00821917808219178	0.0013969732246798604	0.0	0.0	0.0	0.0	0.0013698630136986301	0.0002924831822170225	0.0	0.0	0.0	0.0	0.0	0.0	0.0013698630136986301	0.00036310820624546115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0027397260273972603	0.00033090668431502316	0.0013698630136986301	0.0008703220191470844	40.6	0.41	283
21192	35	4	4	4	4	4	4	623	43	14.488372093023257	7.69	23	0.2680577849117175	0.024354674055709492	0.012841091492776886	0.0012558869701726845	0.0032102728731942215	0.0003401360544217687	0.0016051364365971107	0.00020554984583761563	0.0016051364365971107	0.00023282887077997672	0.0	0.0	0.0016051364365971107	0.0002718129926610492	0.0	0.0	0.0016051364365971107	0.00031289111389236547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0032102728731942215	0.00033090668431502316	0.0	0.0	35.42	0.35	198
21193	40	4	4	4	4	4	4	691	42	16.452380952380953	7.16	61	0.28364688856729375	0.028583928831850663	0.015918958031837915	0.001726844583987441	0.005788712011577424	0.0006802721088435374	0.00723589001447178	0.0010277492291880781	0.001447178002894356	0.00023282887077997672	0.001447178002894356	0.00024378352023403217	0.0	0.0	0.004341534008683068	0.0008774495466510676	0.001447178002894356	0.00031289111389236547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001447178002894356	0.00016545334215751158	0.001447178002894356	0.0008703220191470844	42.76	0.43	251
21194	42	5	5	5	5	4	4	929	34	27.323529411764707	3.99	53	0.25511302475780406	0.03456322006708473	0.021528525296017224	0.0031397174254317113	0.002152852529601722	0.0003401360544217687	0.004305705059203444	0.0008221993833504625	0.0032292787944025836	0.0006984866123399302	0.001076426264800861	0.00024378352023403217	0.0	0.0	0.001076426264800861	0.0002924831822170225	0.0	0.0	0.001076426264800861	0.00033534540576794097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0032292787944025836	0.0004963600264725347	0.0	0.0	33.57	0.34	286
21195	36	4	4	4	4	4	4	652	29	22.482758620689655	5.05	51	0.348159509202454	0.03310485635117398	0.019938650306748466	0.0020408163265306124	0.006134969325153374	0.0006802721088435374	0.003067484662576687	0.00041109969167523125	0.004601226993865031	0.0006984866123399302	0.0015337423312883436	0.00024378352023403217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015337423312883436	0.00016545334215751158	0.0	0.0	47.39	0.47	272
21198	34	4	4	4	4	4	3	827	52	15.903846153846153	7.1	41	0.2599758162031439	0.03135481989208108	0.008464328899637243	0.001098901098901099	0.0024183796856106408	0.0003401360544217687	0.0048367593712212815	0.0008221993833504625	0.0036275695284159614	0.0006984866123399302	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012091898428053204	0.00033534540576794097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012091898428053204	0.0005339028296849973	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012091898428053204	0.00510204081632653	0.0036275695284159614	0.0004963600264725347	0.0	0.0	37.02	0.37	271
21199	35	4	4	4	4	4	3	805	32	25.15625	4.4	49	0.2857142857142857	0.03354236546594721	0.02236024844720497	0.00282574568288854	0.006211180124223602	0.0008503401360544217	0.006211180124223602	0.0010277492291880781	0.006211180124223602	0.0011641443538998836	0.0037267080745341614	0.0007313505607020966	0.002484472049689441	0.0005436259853220984	0.0	0.0	0.0012422360248447205	0.00031289111389236547	0.0037267080745341614	0.001006036217303823	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002484472049689441	0.00033090668431502316	0.0	0.0	39.42	0.39	287
21200	40	4	4	4	5	4	4	1082	56	19.321428571428573	6.39	79	0.2587800369685767	0.040834184045500946	0.03234750462107209	0.005494505494505495	0.014787430683918669	0.0027210884353741495	0.0046210720887245845	0.0010277492291880781	0.009242144177449169	0.002328288707799767	0.0027726432532347504	0.0007313505607020966	0.0009242144177449168	0.0002718129926610492	0.0009242144177449168	0.0002924831822170225	0.0	0.0	0.0009242144177449168	0.00033534540576794097	0.0009242144177449168	0.0003399048266485384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009242144177449168	0.0008703220191470844	43.95	0.44	385
21202	45	5	5	5	5	5	5	662	31	21.35483870967742	5.37	74	0.2824773413897281	0.027271401487530992	0.0513595166163142	0.005337519623233909	0.019637462235649546	0.002210884353741497	0.0030211480362537764	0.00041109969167523125	0.0075528700906344415	0.0011641443538998836	0.0015105740181268882	0.00024378352023403217	0.006042296072507553	0.0010872519706441968	0.0	0.0	0.0030211480362537764	0.0006257822277847309	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015105740181268882	0.0004380201489268506	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015105740181268882	0.00016545334215751158	0.0015105740181268882	0.0008703220191470844	45.23	0.45	261
21203	40	4	4	4	4	4	4	810	52	15.576923076923077	7.3	52	0.2716049382716049	0.03208400175003646	0.025925925925925925	0.0032967032967032967	0.011111111111111112	0.001530612244897959	0.0024691358024691358	0.00041109969167523125	0.003703703703703704	0.0006984866123399302	0.0024691358024691358	0.00048756704046806434	0.0	0.0	0.0012345679012345679	0.0002924831822170225	0.0	0.0	0.0012345679012345679	0.00033534540576794097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.9	0.39	277
21204	31	3	3	4	4	4	3	436	20	21.8	5.33	37	0.3348623853211009	0.021292110252296922	0.020642201834862386	0.00141287284144427	0.011467889908256881	0.0008503401360544217	0.0022935779816513763	0.00020554984583761563	0.0022935779816513763	0.00023282887077997672	0.0045871559633027525	0.00048756704046806434	0.0	0.0	0.011467889908256881	0.0014624159110851126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0022935779816513763	0.00043497172683775554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0022935779816513763	0.0008703220191470844	51.47	0.51	193
21205	31	3	3	4	3	4	3	239	13	18.384615384615383	6.22	16	0.41841004184100417	0.01458363715910748	0.02510460251046025	0.0009419152276295133	0.0041841004184100415	0.00017006802721088434	0.0	0.0	0.0041841004184100415	0.00023282887077997672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0041841004184100415	0.00036310820624546115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	58.85	0.59	123
