id	overall_score	Ideas_and_Content	Organization	Voice	Word_Choice	Sentence_Fluency	Conventions	total_words	total_sentences	words_div_sentences	sent_density	pct_transitions	pct_rel_trigrams	grammar_errors_ltp_by_words	difficult_words	proportion_vocab_list[a]_total_words	proportion_vocab_list[a]_headwords	proportion_vocab_list[accent]_total_words	proportion_vocab_list[accent]_headwords	proportion_vocab_list[abandon]_total_words	proportion_vocab_list[abandon]_headwords	proportion_vocab_list[abnormal]_total_words	proportion_vocab_list[abnormal]_headwords	proportion_vocab_list[abbey]_total_words	proportion_vocab_list[abbey]_headwords	proportion_vocab_list[abduct]_total_words	proportion_vocab_list[abduct]_headwords	proportion_vocab_list[abate]_total_words	proportion_vocab_list[abate]_headwords	proportion_vocab_list[aback]_total_words	proportion_vocab_list[aback]_headwords	proportion_vocab_list[abbot]_total_words	proportion_vocab_list[abbot]_headwords	proportion_vocab_list[abet]_total_words	proportion_vocab_list[abet]_headwords	proportion_vocab_list[abrasion]_total_words	proportion_vocab_list[abrasion]_headwords	proportion_vocab_list[aberrant]_total_words	proportion_vocab_list[aberrant]_headwords	proportion_vocab_list[abattoir]_total_words	proportion_vocab_list[abattoir]_headwords	proportion_vocab_list[abashed]_total_words	proportion_vocab_list[abashed]_headwords	proportion_vocab_list[abacus]_total_words	proportion_vocab_list[abacus]_headwords	proportion_vocab_list[abalone]_total_words	proportion_vocab_list[abalone]_headwords	proportion_vocab_list[abductee]_total_words	proportion_vocab_list[abductee]_headwords	proportion_vocab_list[aardvark]_total_words	proportion_vocab_list[aardvark]_headwords	proportion_vocab_list[abnegate]_total_words	proportion_vocab_list[abnegate]_headwords	proportion_vocab_list[abaya]_total_words	proportion_vocab_list[abaya]_headwords	proportion_vocab_list[abaft]_total_words	proportion_vocab_list[abaft]_headwords	proportion_vocab_list[abomasum]_total_words	proportion_vocab_list[abomasum]_headwords	proportion_vocab_list[abettor]_total_words	proportion_vocab_list[abettor]_headwords	proportion_vocab_list[acetal]_total_words	proportion_vocab_list[acetal]_headwords	proportion_vocab_list[ablaut]_total_words	proportion_vocab_list[ablaut]_headwords	proportion_vocab_list[a1]_total_words	proportion_vocab_list[a1]_headwords	proportion_vocab_list[ah]_total_words	proportion_vocab_list[ah]_headwords	proportion_vocab_list[absentminded]_total_words	proportion_vocab_list[absentminded]_headwords	proportion_vocab_list[aal]_total_words	proportion_vocab_list[aal]_headwords	unique_words	ttrr	num_types	flesch_reading_ease	flesch_kincaid_grade	smog_index	automated_readability_index	coleman_liau_index	linsear_write_formula	dale_chall_readability_score	text_standard	spache_readability	reading_time	crawford	wiener_sachtextformel	monosyllabcount	polysyllabcount	letter_count	char_count	sentence_count	lexicon_count	syllable_count	ts_avg_len_sent	ts_avg_sent_per_word	ts_avg_syllab_per_word	nlemma_types	n_bigram_lemma_types	n_trigram_lemma_types	nlemmas	n_bigram_lemmas	n_trigram_lemmas	ncontent_types	ncontent_tokens	content_ttr	nfunction_tokens	nfunction_types	function_ttr	nouns_total	nouns_unique	ttr_nouns	determiners_unique	determiners_per_words	determiners_total	conjunctions_unique	conjunctions_total	conjunctions_per_words	pronouns_unique	pronouns_total	pronouns_density	pronouns_noun_ratio
21506	45	5	5	5	5	5	5	796	48	16.583333333333332	7.33	0.0187	36.13	0.016331658291457288	59	0.24748743718592964	0.02872976520344174	0.017587939698492462	0.002197802197802198	0.00628140703517588	0.0008503401360544217	0.00628140703517588	0.0010277492291880781	0.0	0.0	0.002512562814070352	0.00048756704046806434	0.001256281407035176	0.0002718129926610492	0.001256281407035176	0.0002924831822170225	0.0	0.0	0.0	0.0	0.001256281407035176	0.0003399048266485384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001256281407035176	0.00016545334215751158	0.0	0.0	38.63	0.39	253	80.31	6.1	8.1	6.8	5.68	6.0	6.38	6.0	3.938546310832024	39.9	1.6	2.1506429094714803	491	29	2555	2716	39	637	818	16.3	0.06	1.3	253	252	251	655	654	653	175	368	0.4755	287	78	0.2718	55	19	0.3455	1	0.06565	43	3	24	0.03664	3	21	0.03206	0.38
21507	36	4	4	4	4	4	4	780	32	24.375	4.49	0.0561	36.97	0.023076923076923078	51	0.3	0.034125710952311504	0.017948717948717947	0.002197802197802198	0.00641025641025641	0.0008503401360544217	0.005128205128205128	0.0008221993833504625	0.0038461538461538464	0.0006984866123399302	0.001282051282051282	0.00024378352023403217	0.001282051282051282	0.0002718129926610492	0.0	0.0	0.0	0.0	0.0	0.0	0.001282051282051282	0.0003399048266485384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001282051282051282	0.00016545334215751158	0.0	0.0	38.76	0.39	276	74.42	8.4	9.6	9.7	6.91	7.857142857142858	6.45	10.0	4.578116525423729	44.38	2.2	3.4114045197740106	528	41	2949	3021	32	708	940	22.1	0.05	1.3	276	275	274	712	711	710	195	360	0.5417	352	81	0.2301	45	15	0.3333	1	0.08427	60	2	32	0.04494	2	22	0.0309	0.49
21508	45	5	5	5	5	5	5	905	63	14.365079365079366	7.92	0.0841	43.7	0.0055248618784530384	79	0.30165745856353593	0.03981332944436342	0.04088397790055249	0.005808477237048666	0.012154696132596685	0.0018707482993197278	0.0077348066298342545	0.0014388489208633094	0.004419889502762431	0.0009313154831199069	0.004419889502762431	0.0009751340809361287	0.0033149171270718232	0.0008154389779831476	0.0022099447513812156	0.000584966364434045	0.0011049723756906078	0.00031289111389236547	0.0011049723756906078	0.00033534540576794097	0.0011049723756906078	0.0003399048266485384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0022099447513812156	0.00033090668431502316	0.0	0.0	45.53	0.46	362	83.36	4.9	8.1	5.9	6.31	5.333333333333333	6.53	6.0	3.5804946561589115	50.49	1.5	2.0827311885998046	600	44	3314	3437	59	785	1035	13.3	0.08	1.3	362	361	360	795	794	793	277	440	0.6295	355	85	0.2394	44	25	0.5682	1	0.08176	65	2	24	0.03019	2	55	0.06918	1.25
21509	30	3	3	3	3	3	3	457	40	11.425	9.98	0.0374	24.37	0.03938730853391685	27	0.29978118161925604	0.019979582907977248	0.010940919037199124	0.0007849293563579278	0.002188183807439825	0.00017006802721088434	0.002188183807439825	0.00020554984583761563	0.002188183807439825	0.00023282887077997672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002188183807439825	0.00036310820624546115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0087527352297593	0.0006618133686300463	0.0	0.0	42.89	0.43	172	94.56	2.7	6.4	2.4	3.34	4.1	6.1	3.0	2.922888919610147	22.58	0.6	0.07813770650445884	323	12	1469	1537	37	391	471	10.6	0.09	1.2	172	171	170	401	400	399	109	217	0.5023	184	63	0.3424	20	10	0.5	1	0.05985	24	2	11	0.02743	2	25	0.06234	1.25
21510	43	5	5	5	5	5	4	946	55	17.2	6.39	0.0748	47.06	0.017970401691331923	88	0.28118393234672306	0.0387924748432259	0.03488372093023256	0.005180533751962323	0.015856236786469344	0.002551020408163265	0.007399577167019027	0.0014388489208633094	0.0	0.0	0.0010570824524312897	0.00024378352023403217	0.0021141649048625794	0.0005436259853220984	0.003171247357293869	0.0008774495466510676	0.0	0.0	0.0010570824524312897	0.00033534540576794097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0021141649048625794	0.00033090668431502316	0.0	0.0	40.65	0.41	350	80.31	6.1	8.7	6.1	5.51	8.333333333333334	6.64	6.0	4.034160633484163	51.15	1.7	2.173865158371041	664	49	3386	3482	52	850	1107	16.3	0.06	1.3	350	349	348	861	860	859	275	452	0.6084	409	75	0.1834	28	21	0.75	1	0.08362	72	2	27	0.03136	2	40	0.04646	1.43
21511	37	4	4	4	4	4	4	638	25	25.52	4.13	0.0467	33.61	0.02821316614420063	47	0.3275862068965517	0.030479801662534636	0.034482758620689655	0.003453689167974882	0.004702194357366771	0.0005102040816326531	0.001567398119122257	0.00020554984583761563	0.003134796238244514	0.00046565774155995343	0.006269592476489028	0.0009751340809361287	0.001567398119122257	0.0002718129926610492	0.001567398119122257	0.0002924831822170225	0.006269592476489028	0.0012515644555694619	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003134796238244514	0.00033090668431502316	0.0	0.0	42.98	0.43	260	74.97	10.2	9.0	12.4	6.11	7.666666666666666	6.97	7.0	5.730819732441471	35.15	1.9	3.826671304347826	496	21	2353	2393	20	598	728	29.9	0.03	1.2	260	259	258	605	604	603	189	289	0.654	316	71	0.2247	32	25	0.7812	1	0.10744	65	2	27	0.04463	2	17	0.0281	0.53
21512	28	3	3	3	4	3	3	422	7	60.285714285714285	1.77	0.028	26.05	0.05924170616113744	28	0.3127962085308057	0.019250401050021876	0.018957345971563982	0.0012558869701726845	0.002369668246445498	0.00017006802721088434	0.002369668246445498	0.00020554984583761563	0.004739336492890996	0.00046565774155995343	0.004739336492890996	0.00048756704046806434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002369668246445498	0.00047938638542665386	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002369668246445498	0.00016545334215751158	0.0	0.0	40.76	0.41	161	38.63	24.2	11.2	29.0	4.84	17.666666666666668	8.38	12.0	10.709167512690357	21.59	2.1	9.148349915397633	329	12	1441	1470	6	394	471	65.7	0.02	1.2	161	160	159	395	394	393	106	167	0.6347	228	55	0.2412	28	15	0.5357	1	0.11899	47	2	21	0.05316	2	14	0.03544	0.5
21513	37	5	4	5	4	4	3	898	30	29.933333333333334	3.91	0.0841	39.5	0.004454342984409799	79	0.2383073496659243	0.03120898352049001	0.026726057906458798	0.0037676609105180532	0.01002227171492205	0.001530612244897959	0.0033407572383073497	0.0006166495375128469	0.0077951002227171495	0.001629802095459837	0.0022271714922048997	0.00048756704046806434	0.0022271714922048997	0.0005436259853220984	0.0	0.0	0.0011135857461024498	0.00031289111389236547	0.0011135857461024498	0.00033534540576794097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0033407572383073497	0.0004963600264725347	0.0	0.0	38.8	0.39	298	70.36	9.9	9.6	12.3	7.38	8.0	7.27	10.0	5.4134013866082835	48.77	2.2	4.075622568874293	566	37	3177	3320	29	756	991	26.1	0.04	1.3	298	297	296	768	767	766	225	431	0.522	337	73	0.2166	96	32	0.3333	1	0.08464	65	2	30	0.03906	2	27	0.03516	0.28
21514	34	4	3	4	4	4	4	441	18	24.5	4.47	0.0374	31.93	0.022675736961451247	14	0.3287981859410431	0.02114627388070585	0.009070294784580499	0.0006279434850863422	0.0045351473922902496	0.0003401360544217687	0.0045351473922902496	0.00041109969167523125	0.0022675736961451248	0.00023282887077997672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0022675736961451248	0.00033534540576794097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0022675736961451248	4.462492748449284e-05	0.0	0.0	0.0	0.0	0.0	0.0	41.44	0.41	167	81.77	7.6	8.5	9.2	5.81	8.0	5.91	6.0	4.4124661092863535	23.43	1.7	2.5127708569722302	322	15	1548	1595	17	394	482	23.2	0.04	1.2	167	166	165	403	402	401	106	200	0.53	203	61	0.3005	15	8	0.5333	1	0.06452	26	1	17	0.04218	1	19	0.04715	1.27
21515	36	4	4	4	3	4	3	950	45	21.11111111111111	5.29	0.0561	36.13	0.035789473684210524	39	0.2294736842105263	0.03179232900685431	0.016842105263157894	0.002511773940345369	0.002105263157894737	0.0003401360544217687	0.003157894736842105	0.0006166495375128469	0.0	0.0	0.002105263157894737	0.00048756704046806434	0.0010526315789473684	0.0002718129926610492	0.0010526315789473684	0.0002924831822170225	0.0	0.0	0.0010526315789473684	0.00033534540576794097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002105263157894737	0.00033090668431502316	0.0010526315789473684	0.0008703220191470844	31.76	0.32	270	83.59	6.9	7.3	7.1	3.83	5.625	5.98	6.0	4.25952280055274	46.39	1.5	1.3937170274834938	701	21	3038	3158	39	835	996	21.4	0.05	1.2	270	269	268	850	849	848	204	496	0.4113	354	66	0.1864	69	24	0.3478	1	0.07412	63	3	35	0.04118	3	34	0.04	0.49
21516	35	4	4	4	4	4	3	702	22	31.90909090909091	3.62	0.0467	39.5	0.01282051282051282	59	0.2934472934472934	0.03004229254776141	0.027065527065527065	0.0029827315541601255	0.01566951566951567	0.0018707482993197278	0.002849002849002849	0.00041109969167523125	0.005698005698005698	0.0009313154831199069	0.0014245014245014246	0.00024378352023403217	0.002849002849002849	0.0005436259853220984	0.002849002849002849	0.000584966364434045	0.002849002849002849	0.0006257822277847309	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014245014245014246	0.00016545334215751158	0.0	0.0	44.81	0.45	272	66.1	11.6	9.8	14.1	7.5	11.2	7.59	8.0	5.942927685950414	38.55	2.3	4.285742148760331	462	27	2521	2624	20	605	785	30.3	0.03	1.3	272	271	270	607	606	605	196	326	0.6012	281	76	0.2705	73	38	0.5205	1	0.0939	57	3	18	0.02965	3	14	0.02306	0.19
21517	32	3	3	4	4	4	3	466	25	18.64	6.11	0.0467	26.89	0.019313304721030045	36	0.33261802575107297	0.022604637596616597	0.023605150214592276	0.001726844583987441	0.006437768240343348	0.0005102040816326531	0.01072961373390558	0.0010277492291880781	0.004291845493562232	0.00046565774155995343	0.002145922746781116	0.00024378352023403217	0.006437768240343348	0.0008154389779831476	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002145922746781116	0.00016545334215751158	0.0	0.0	47.68	0.48	195	77.16	7.3	9.1	8.6	6.91	8.666666666666666	6.77	9.0	4.3372521008403355	25.83	1.8	2.799167927170868	317	23	1700	1758	21	408	525	19.4	0.05	1.3	195	194	193	409	408	407	140	226	0.6195	183	55	0.3005	46	24	0.5217	1	0.09291	38	2	16	0.03912	2	15	0.03667	0.33
21518	40	4	4	4	4	4	4	494	16	30.875	3.46	0.0935	32.77	0.020242914979757085	39	0.340080971659919	0.02450051042730057	0.030364372469635626	0.002354788069073783	0.018218623481781375	0.001530612244897959	0.004048582995951417	0.00041109969167523125	0.0020242914979757085	0.00023282887077997672	0.004048582995951417	0.00048756704046806434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0020242914979757085	0.00016545334215751158	0.0	0.0	44.92	0.45	208	60.92	13.6	11.5	16.5	7.73	13.5	7.25	14.0	6.557361204013377	28.97	2.5	5.719242474916388	344	28	1938	1972	13	460	613	35.4	0.03	1.3	208	207	206	463	462	461	140	233	0.6009	230	68	0.2957	28	17	0.6071	1	0.07343	34	2	19	0.04104	2	17	0.03672	0.61
21519	37	4	4	4	4	4	4	870	34	25.58823529411765	4.39	0.0654	36.97	0.021839080459770115	70	0.26436781609195403	0.03354236546594721	0.02528735632183908	0.003453689167974882	0.010344827586206896	0.001530612244897959	0.0022988505747126436	0.00041109969167523125	0.0034482758620689655	0.0006984866123399302	0.0011494252873563218	0.00024378352023403217	0.0011494252873563218	0.0002718129926610492	0.0011494252873563218	0.0002924831822170225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0022988505747126436	0.00033090668431502316	0.0011494252873563218	0.0008703220191470844	38.5	0.39	298	70.06	10.0	9.0	11.6	6.62	14.25	7.05	7.0	5.353083037360067	47.42	2.2	3.907138686328282	571	31	3125	3228	29	767	1005	26.4	0.04	1.3	298	297	296	774	773	772	216	406	0.532	368	82	0.2228	90	32	0.3556	1	0.08915	69	2	25	0.0323	2	28	0.03618	0.31
21521	38	4	4	4	4	4	4	1138	87	13.080459770114942	10.03	0.0467	41.18	0.009666080843585237	100	0.21528998242530756	0.03572991103981333	0.020210896309314587	0.003610675039246468	0.008787346221441126	0.0017006802721088435	0.013181019332161687	0.003083247687564234	0.0017574692442882249	0.00046565774155995343	0.007029876977152899	0.0019502681618722574	0.0008787346221441124	0.0002718129926610492	0.0	0.0	0.0	0.0	0.0008787346221441124	0.00033534540576794097	0.0	0.0	0.0	0.0	0.0017574692442882249	0.0008281573498964803	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008787346221441124	0.00016545334215751158	0.0008787346221441124	0.0008703220191470844	41.98	0.42	364	80.01	6.2	7.5	8.8	7.36	6.714285714285714	7.4	8.0	4.197621531631521	57.88	1.9	2.390003671846097	615	30	3648	3940	51	848	1124	16.6	0.06	1.3	364	363	362	867	866	865	287	515	0.5573	352	77	0.2188	143	57	0.3986	1	0.07266	63	1	29	0.03345	1	31	0.03576	0.22
21522	40	4	4	4	4	4	4	644	32	20.125	5.67	0.0654	31.93	0.010869565217391304	52	0.3136645962732919	0.029458947061397112	0.024844720496894408	0.002511773940345369	0.007763975155279503	0.0008503401360544217	0.004658385093167702	0.0006166495375128469	0.006211180124223602	0.0009313154831199069	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015527950310559005	0.00036310820624546115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006211180124223602	0.0006618133686300463	0.0	0.0	44.33	0.44	250	77.37	7.2	8.9	8.7	7.08	8.166666666666666	6.63	9.0	4.350044945211415	35.64	1.9	2.973538525351328	422	30	2339	2426	29	557	728	19.2	0.05	1.3	250	249	248	564	563	562	179	292	0.613	272	71	0.261	45	23	0.5111	1	0.07979	45	2	23	0.04078	2	34	0.06028	0.76
21525	30	3	3	3	3	3	3	939	24	39.125	2.77	0.0654	40.34	0.0617678381256656	53	0.24387646432374868	0.033396529094356135	0.01810436634717785	0.0026687598116169543	0.004259850905218318	0.0006802721088435374	0.003194888178913738	0.0006166495375128469	0.002129925452609159	0.00046565774155995343	0.003194888178913738	0.0007313505607020966	0.003194888178913738	0.0008154389779831476	0.002129925452609159	0.000584966364434045	0.0	0.0	0.0	0.0	0.0010649627263045794	0.0003399048266485384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010649627263045794	4.462492748449284e-05	0.003194888178913738	0.015306122448979591	0.0	0.0	0.0	0.0	33.18	0.33	287	64.31	14.3	10.1	17.4	5.94	8.5	7.26	9.0	7.076295473666498	49.27	2.2	5.434963385495541	677	31	3266	3354	21	849	1055	40.4	0.02	1.2	287	286	285	865	864	863	216	387	0.5581	478	71	0.1485	82	28	0.3415	1	0.07977	69	2	52	0.06012	2	41	0.0474	0.5
21526	40	4	4	4	4	4	4	716	34	21.058823529411764	5.38	0.0935	35.29	0.0223463687150838	60	0.2779329608938548	0.029021437946623888	0.02653631284916201	0.0029827315541601255	0.004189944134078212	0.0005102040816326531	0.00558659217877095	0.0008221993833504625	0.00558659217877095	0.0009313154831199069	0.0	0.0	0.0	0.0	0.0013966480446927375	0.0002924831822170225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013966480446927375	0.0004380201489268506	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006983240223463687	0.0008272667107875579	0.0	0.0	41.46	0.41	262	82.48	7.3	8.7	9.8	6.74	7.833333333333334	6.93	7.0	4.834285318089201	39.16	1.8	3.030863663119765	506	27	2581	2666	28	631	788	22.5	0.04	1.2	262	261	260	632	631	630	202	308	0.6558	324	60	0.1852	65	36	0.5538	1	0.10759	68	2	31	0.04905	2	35	0.05538	0.54
21529	38	4	4	4	4	4	4	581	28	20.75	5.29	0.0748	31.09	0.01549053356282272	29	0.306368330464716	0.025958874143211318	0.01549053356282272	0.00141287284144427	0.008605851979345954	0.0008503401360544217	0.0068846815834767644	0.0008221993833504625	0.0034423407917383822	0.00046565774155995343	0.0017211703958691911	0.00024378352023403217	0.0	0.0	0.0017211703958691911	0.0002924831822170225	0.0	0.0	0.0	0.0	0.0	0.0	0.0017211703958691911	0.00036310820624546115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017211703958691911	0.00016545334215751158	0.0	0.0	40.26	0.4	213	74.53	8.3	8.7	8.7	5.69	10.6	6.2	9.0	4.40836978178368	31.44	1.9	2.7946496521189115	418	23	2086	2140	24	527	673	22.0	0.05	1.3	213	212	211	529	528	527	151	271	0.5572	258	62	0.2403	53	25	0.4717	1	0.09452	50	2	13	0.02457	2	34	0.06427	0.64
21530	46	5	5	5	5	5	5	604	28	21.571428571428573	5.24	0.0748	41.18	0.009933774834437087	55	0.2814569536423841	0.024792183170482717	0.0380794701986755	0.003610675039246468	0.013245033112582781	0.0013605442176870747	0.0033112582781456954	0.00041109969167523125	0.006622516556291391	0.0009313154831199069	0.0	0.0	0.0	0.0	0.0	0.0	0.0016556291390728477	0.00031289111389236547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.95	0.42	224	69.52	8.2	10.0	8.9	7.72	11.4	6.65	9.0	4.37377312534209	34.29	2.1	3.1637332238642575	389	41	2252	2334	28	522	709	18.6	0.05	1.4	224	223	222	534	533	532	153	257	0.5953	277	71	0.2563	36	20	0.5556	1	0.08052	43	2	23	0.04307	2	29	0.05431	0.81
21531	50	5	5	5	5	5	5	948	35	27.085714285714285	4.29	0.1028	39.5	0.005274261603375527	100	0.2679324894514768	0.037042438384133	0.026371308016877638	0.003924646781789639	0.020042194092827006	0.0032312925170068026	0.008438818565400843	0.001644398766700925	0.007383966244725738	0.001629802095459837	0.008438818565400843	0.0019502681618722574	0.002109704641350211	0.0005436259853220984	0.002109704641350211	0.000584966364434045	0.0031645569620253164	0.0009386733416770963	0.0	0.0	0.0	0.0	0.0	0.0	0.0010548523206751054	0.00041407867494824016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0031645569620253164	0.0004963600264725347	0.0	0.0	44.17	0.44	360	60.28	11.7	10.9	14.0	8.42	15.25	7.94	8.0	5.817755189569395	53.96	2.7	4.722167404357522	569	53	3525	3673	29	804	1116	27.7	0.04	1.4	360	359	358	815	814	813	281	445	0.6315	370	79	0.2135	117	45	0.3846	1	0.10061	82	3	35	0.04294	3	26	0.0319	0.22
21532	50	5	5	5	5	5	5	634	34	18.647058823529413	6.25	0.0467	34.45	0.012618296529968454	71	0.305993690851735	0.028292256088668515	0.03785488958990536	0.0037676609105180532	0.01892744479495268	0.0020408163265306124	0.007886435331230283	0.0010277492291880781	0.00946372239747634	0.0013969732246798604	0.0015772870662460567	0.00024378352023403217	0.0015772870662460567	0.0002718129926610492	0.00473186119873817	0.0008774495466510676	0.0	0.0	0.0	0.0	0.0015772870662460567	0.0003399048266485384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006309148264984227	0.0006618133686300463	0.0	0.0	50.92	0.51	277	77.98	7.0	9.4	8.5	7.02	9.0	7.54	9.0	4.59525798212005	34.65	1.9	3.28547190293742	411	35	2261	2359	29	540	711	18.6	0.05	1.3	277	276	275	544	543	542	214	316	0.6772	228	63	0.2763	32	22	0.6875	1	0.08824	48	2	20	0.03676	2	15	0.02757	0.47
