id	overall_score	Ideas	Organization	Style	Conventions	total_words	total_sentences	words_div_sentences	sent_density	pct_transitions	pct_rel_trigrams	grammar_errors_ltp_by_words	difficult_words	proportion_vocab_list[a]_total_words	proportion_vocab_list[a]_headwords	proportion_vocab_list[accent]_total_words	proportion_vocab_list[accent]_headwords	proportion_vocab_list[abandon]_total_words	proportion_vocab_list[abandon]_headwords	proportion_vocab_list[abnormal]_total_words	proportion_vocab_list[abnormal]_headwords	proportion_vocab_list[abbey]_total_words	proportion_vocab_list[abbey]_headwords	proportion_vocab_list[abduct]_total_words	proportion_vocab_list[abduct]_headwords	proportion_vocab_list[abate]_total_words	proportion_vocab_list[abate]_headwords	proportion_vocab_list[aback]_total_words	proportion_vocab_list[aback]_headwords	proportion_vocab_list[abbot]_total_words	proportion_vocab_list[abbot]_headwords	proportion_vocab_list[abet]_total_words	proportion_vocab_list[abet]_headwords	proportion_vocab_list[abrasion]_total_words	proportion_vocab_list[abrasion]_headwords	proportion_vocab_list[aberrant]_total_words	proportion_vocab_list[aberrant]_headwords	proportion_vocab_list[abattoir]_total_words	proportion_vocab_list[abattoir]_headwords	proportion_vocab_list[abashed]_total_words	proportion_vocab_list[abashed]_headwords	proportion_vocab_list[abacus]_total_words	proportion_vocab_list[abacus]_headwords	proportion_vocab_list[abalone]_total_words	proportion_vocab_list[abalone]_headwords	proportion_vocab_list[abductee]_total_words	proportion_vocab_list[abductee]_headwords	proportion_vocab_list[aardvark]_total_words	proportion_vocab_list[aardvark]_headwords	proportion_vocab_list[abnegate]_total_words	proportion_vocab_list[abnegate]_headwords	proportion_vocab_list[abaya]_total_words	proportion_vocab_list[abaya]_headwords	proportion_vocab_list[abaft]_total_words	proportion_vocab_list[abaft]_headwords	proportion_vocab_list[abomasum]_total_words	proportion_vocab_list[abomasum]_headwords	proportion_vocab_list[abettor]_total_words	proportion_vocab_list[abettor]_headwords	proportion_vocab_list[acetal]_total_words	proportion_vocab_list[acetal]_headwords	proportion_vocab_list[ablaut]_total_words	proportion_vocab_list[ablaut]_headwords	proportion_vocab_list[a1]_total_words	proportion_vocab_list[a1]_headwords	proportion_vocab_list[ah]_total_words	proportion_vocab_list[ah]_headwords	proportion_vocab_list[absentminded]_total_words	proportion_vocab_list[absentminded]_headwords	proportion_vocab_list[aal]_total_words	proportion_vocab_list[aal]_headwords	unique_words	ttrr	num_types	flesch_reading_ease	flesch_kincaid_grade	smog_index	automated_readability_index	coleman_liau_index	linsear_write_formula	dale_chall_readability_score	text_standard	spache_readability	reading_time	crawford	wiener_sachtextformel	monosyllabcount	polysyllabcount	letter_count	char_count	sentence_count	lexicon_count	syllable_count	ts_avg_len_sent	ts_avg_sent_per_word	ts_avg_syllab_per_word	nlemma_types	n_bigram_lemma_types	n_trigram_lemma_types	nlemmas	n_bigram_lemmas	n_trigram_lemmas	ncontent_types	ncontent_tokens	content_ttr	nfunction_tokens	nfunction_types	function_ttr	nouns_total	nouns_unique	ttr_nouns	determiners_unique	determiners_per_words	determiners_total	conjunctions_unique	conjunctions_total	conjunctions_per_words	pronouns_unique	pronouns_total	pronouns_density	pronouns_noun_ratio
18500	20	3	3	2	3	130	10	13.0	8.55	0.0187	10.92	0.06923076923076923	4	0.3230769230769231	0.006125127606825142	0.023076923076923078	0.00047095761381475666	0.0	0.0	0.0	0.0	0.015384615384615385	0.00046565774155995343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007692307692307693	0.00016545334215751158	0.0	0.0	47.86	0.48	56	93.44	3.1	4.9	3.2	3.98	4.666666666666667	5.3	5.0	2.7827170940170936	6.85	0.8	1.1970519658119656	93	1	453	466	10	117	142	11.7	0.09	1.2	56	55	54	117	116	115	34	78	0.4359	39	22	0.5641	5	4	0.8	1	0.01709	2	3	8	0.06838	3	3	0.02564	0.6
18501	9	1	1	1	2	123	5	24.6	4.55	0.0187	9.24	0.06504065040650407	8	0.43902439024390244	0.00787516406591804	0.016260162601626018	0.0003139717425431711	0.008130081300813009	0.00017006802721088434	0.008130081300813009	0.00020554984583761563	0.008130081300813009	0.00023282887077997672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	59.09	0.59	65	77.4	9.3	8.8	9.8	3.84	13.5	7.15	9.0	5.341954545454545	5.99	1.7	3.253272727272728	95	4	395	408	4	110	132	27.5	0.04	1.2	65	64	63	110	109	108	38	50	0.76	60	27	0.45	9	6	0.6667	1	0.09091	10	1	9	0.08182	1	5	0.04545	0.56
18502	17	2	2	2	3	249	19	13.105263157894736	8.84	0.0187	21.01	0.040160642570281124	13	0.3654618473895582	0.013271109814787808	0.024096385542168676	0.0009419152276295133	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008032128514056224	0.01020408163265306	0.0	0.0	0.0	0.0	50.7	0.51	109	91.82	3.8	5.6	2.6	2.25	6.285714285714286	5.93	6.0	3.2346084905660373	11.5	0.8	-0.3822886792452831	181	3	747	783	16	212	247	13.3	0.08	1.2	109	108	107	215	214	213	65	119	0.5462	96	44	0.4583	15	11	0.7333	1	0.08837	19	3	12	0.05581	3	5	0.02326	0.33
18503	16	2	2	2	2	136	8	17.0	6.61	0.028	10.92	0.022058823529411766	7	0.4338235294117647	0.008604345923873415	0.014705882352941176	0.0003139717425431711	0.0	0.0	0.007352941176470588	0.00020554984583761563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	59.5	0.6	72	89.99	4.5	6.0	4.7	4.34	6.428571428571429	6.08	6.0	3.469145661157025	7.02	1.2	1.013321487603306	99	2	463	478	8	121	146	15.1	0.07	1.2	72	71	70	121	120	119	44	70	0.6286	51	28	0.549	13	9	0.6923	1	0.07438	9	1	3	0.02479	1	7	0.05785	0.54
18504	5	0	1	1	1	37	2	18.5	5.71	0.0093	1.68	0.02702702702702703	6	0.6486486486486487	0.0035000729181857955	0.0	0.0	0.0	0.0	0.02702702702702703	0.00020554984583761563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	77.14	0.77	27	70.63	7.8	0.0	7.9	7.42	8.5	7.21	8.0	4.780785714285714	2.25	2.1	3.696714285714286	24	1	151	153	2	35	48	17.5	0.06	1.4	27	26	25	35	34	33	14	16	0.875	19	13	0.6842	1	1	1.0	1	0.05714	2	1	1	0.02857	1	0	0.0	0.0
18505	13	2	2	2	2	114	8	14.25	7.84	0.0374	5.88	0.07017543859649122	2	0.39473684210526316	0.006562636721598366	0.02631578947368421	0.00047095761381475666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008771929824561403	0.0002924831822170225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.92	0.54	55	100.78	2.4	5.1	1.3	1.32	5.375	5.97	6.0	2.8053774509803917	5.21	0.4	-0.9312392156862748	94	1	343	355	8	102	112	12.8	0.08	1.1	55	54	53	102	101	100	28	57	0.4912	45	27	0.6	6	5	0.8333	1	0.03922	4	3	5	0.04902	3	8	0.07843	1.33
18506	12	2	2	2	2	66	2	33.0	3.12	0.0374	5.88	0.030303030303030304	3	0.48484848484848486	0.004666763890914394	0.030303030303030304	0.0003139717425431711	0.0	0.0	0.015151515151515152	0.00020554984583761563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	64.06	0.64	41	81.8	9.7	0.0	12.0	4.77	16.25	6.45	10.0	5.69002380952381	3.48	1.5	2.8735460317460313	55	1	233	237	2	63	72	31.5	0.03	1.1	41	40	39	64	63	62	20	30	0.6667	34	21	0.6176	2	2	1.0	1	0.0625	4	2	6	0.09375	2	0	0.0	0.0
18507	22	3	3	3	3	239	25	9.56	12.95	0.0093	19.33	0.03347280334728033	21	0.38493723849372385	0.013416946186378884	0.06694560669456066	0.002511773940345369	0.0041841004184100415	0.00017006802721088434	0.0041841004184100415	0.00020554984583761563	0.008368200836820083	0.00046565774155995343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0041841004184100415	0.00043497172683775554	0.0	0.0	0.0	0.0	0.0041841004184100415	0.0004816955684007707	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0041841004184100415	0.00016545334215751158	0.0	0.0	65.8	0.66	127	96.48	2.0	5.6	3.2	4.14	3.153846153846154	7.87	4.0	3.008686101856259	12.1	0.2	-0.09287643979057592	154	4	773	824	22	191	233	8.7	0.12	1.2	127	126	125	193	192	191	90	125	0.72	68	37	0.5441	20	19	0.95	1	0.05699	11	3	5	0.02591	3	5	0.02591	0.25
18508	18	2	2	2	3	117	10	11.7	10.2	0.0374	11.76	0.017094017094017096	10	0.38461538461538464	0.006562636721598366	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	59.18	0.59	58	87.11	3.5	6.7	3.2	4.27	4.2	6.74	4.0	3.088433333333333	5.95	0.6	0.2986616666666664	76	4	381	405	10	96	120	9.6	0.1	1.3	58	57	56	98	97	96	36	59	0.6102	39	22	0.5641	13	7	0.5385	1	0.10204	10	2	3	0.03061	2	12	0.12245	0.92
18509	11	0	2	2	2	76	4	19.0	5.8	0.0	15.97	0.07894736842105263	4	0.5	0.005541782120460843	0.0	0.0	0.013157894736842105	0.00017006802721088434	0.02631578947368421	0.00041109969167523125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013157894736842105	0.0008703220191470844	66.67	0.67	46	96.22	4.1	6.0	5.8	4.93	7.875	6.78	5.0	3.769800724637681	4.01	1.0	0.5265913043478259	61	1	268	273	4	69	79	17.3	0.06	1.1	46	45	44	69	68	67	30	41	0.7317	28	16	0.5714	5	4	0.8	1	0.07246	5	0	0	0.0	0	1	0.01449	0.2
18510	16	2	2	2	2	263	8	32.875	3.54	0.0374	18.49	0.07604562737642585	22	0.33840304182509506	0.012979437071605659	0.019011406844106463	0.0007849293563579278	0.0	0.0	0.0	0.0	0.0	0.0	0.0038022813688212928	0.00024378352023403217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.98	0.54	122	76.59	9.6	8.5	10.8	4.36	10.4	7.9	10.0	5.659418141592919	12.75	2.0	3.1343292035398225	182	7	831	868	8	226	281	28.3	0.04	1.2	122	121	120	226	225	224	87	117	0.7436	109	35	0.3211	33	20	0.6061	1	0.0708	16	1	2	0.00885	1	15	0.06637	0.45
18511	7	1	1	1	1	96	9	10.666666666666666	10.98	0.0093	4.2	0.052083333333333336	5	0.3333333333333333	0.004666763890914394	0.020833333333333332	0.0003139717425431711	0.0	0.0	0.010416666666666666	0.00020554984583761563	0.010416666666666666	0.00023282887077997672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010416666666666666	0.00033534540576794097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.78	0.49	40	94.86	2.6	6.0	2.6	3.51	4.5	5.5	6.0	2.8086402439024387	4.83	0.7	0.5369707317073171	67	2	315	329	8	82	102	10.3	0.1	1.2	40	39	38	82	81	80	22	45	0.4889	37	18	0.4865	0	0	0	1	0.02439	2	2	10	0.12195	2	4	0.04878	0
18512	12	2	2	2	2	126	5	25.2	4.31	0.0187	8.4	0.06349206349206349	8	0.4444444444444444	0.00816683680910019	0.023809523809523808	0.00047095761381475666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	58.62	0.59	68	81.77	7.6	5.7	8.4	4.94	12.75	6.69	8.0	4.703303448275861	6.6	1.4	2.057229655172414	99	1	439	449	5	116	134	23.2	0.04	1.2	68	67	66	116	115	114	40	65	0.6154	51	28	0.549	5	5	1.0	1	0.02586	3	2	5	0.0431	2	10	0.08621	2.0
18513	17	2	3	2	2	93	7	13.285714285714286	8.33	0.028	8.4	0.07526881720430108	5	0.40860215053763443	0.005541782120460843	0.021505376344086023	0.0003139717425431711	0.010752688172043012	0.00017006802721088434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010752688172043012	0.0002924831822170225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010752688172043012	0.00016545334215751158	0.0	0.0	59.52	0.6	50	93.14	3.3	5.3	2.0	2.71	5.142857142857143	6.11	5.0	3.0429047619047616	4.57	0.5	0.2573523809523808	72	1	302	311	7	84	97	12.0	0.08	1.2	50	49	48	84	83	82	27	48	0.5625	36	23	0.6389	6	6	1.0	1	0.07143	6	2	4	0.04762	2	2	0.02381	0.33
18514	13	2	2	2	2	113	8	14.125	8.0	0.0	10.92	0.017699115044247787	6	0.45132743362831856	0.007437654951144816	0.035398230088495575	0.0006279434850863422	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62.0	0.62	62	91.0	4.1	6.9	3.3	3.01	6.5	7.05	7.0	3.3543549783549778	5.45	1.1	0.7106958152958147	81	3	356	371	7	99	120	14.1	0.07	1.2	62	61	60	100	99	98	34	51	0.6667	49	28	0.5714	9	8	0.8889	1	0.12	12	2	2	0.02	2	3	0.03	0.33
18515	24	3	3	3	3	348	30	11.6	10.24	0.0374	21.01	0.028735632183908046	21	0.3218390804597701	0.01633367361820038	0.017241379310344827	0.0009419152276295133	0.005747126436781609	0.0003401360544217687	0.008620689655172414	0.0006166495375128469	0.008620689655172414	0.0006984866123399302	0.0028735632183908046	0.00024378352023403217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0028735632183908046	4.462492748449284e-05	0.0	0.0	0.005747126436781609	0.00033090668431502316	0.0	0.0	48.46	0.48	142	91.31	4.0	7.4	5.4	5.39	4.6	6.4	5.0	3.40434206623826	18.0	1.2	1.0292084692700607	233	12	1159	1225	21	289	358	13.8	0.07	1.2	142	141	140	293	292	291	97	172	0.564	121	45	0.3719	25	15	0.6	1	0.08532	25	3	9	0.03072	3	38	0.12969	1.52
18516	14	2	2	2	2	82	2	41.0	2.5	0.0	10.92	0.06097560975609756	4	0.4878048780487805	0.005833454863642992	0.024390243902439025	0.0003139717425431711	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.0	0.55	44	64.72	14.2	0.0	14.5	2.74	20.5	6.61	15.0	6.908999999999999	3.97	1.8	4.086	68	1	268	270	2	80	93	40.0	0.03	1.2	44	43	42	80	79	78	23	38	0.6053	42	21	0.5	1	1	1.0	1	0.075	6	1	4	0.05	1	3	0.0375	3.0
18517	14	2	2	2	2	308	13	23.692307692307693	4.53	0.0467	23.53	0.06818181818181818	20	0.36038961038961037	0.016187837246609306	0.032467532467532464	0.0015698587127158557	0.003246753246753247	0.00017006802721088434	0.00974025974025974	0.0006166495375128469	0.006493506493506494	0.00046565774155995343	0.0	0.0	0.0	0.0	0.006493506493506494	0.000584966364434045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003246753246753247	0.0008703220191470844	48.78	0.49	140	72.6	9.1	9.5	9.9	6.45	8.0	6.8	10.0	4.810553135888501	17.33	1.9	3.299127990708479	236	15	1160	1180	12	287	363	23.9	0.04	1.3	140	139	138	287	286	285	86	145	0.5931	142	54	0.3803	19	14	0.7368	1	0.02787	8	2	12	0.04181	2	12	0.04181	0.63
18518	12	1	2	2	2	168	18	9.333333333333334	12.33	0.0093	14.29	0.047619047619047616	9	0.2619047619047619	0.006416800350007292	0.017857142857142856	0.00047095761381475666	0.005952380952380952	0.00017006802721088434	0.0	0.0	0.0	0.0	0.005952380952380952	0.00024378352023403217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005952380952380952	0.0005494505494505495	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.04	0.39	57	97.09	1.7	5.5	0.2	1.41	3.8181818181818183	5.23	4.0	2.5128036529680364	8.01	0.1	0.47919147640791504	117	3	523	545	18	146	180	8.1	0.12	1.2	57	56	55	146	145	144	33	80	0.4125	66	24	0.3636	6	6	1.0	1	0.04795	7	0	0	0.0	0	0	0.0	0.0
18519	16	2	2	2	2	139	8	17.375	6.3	0.0	8.4	0.06474820143884892	9	0.41007194244604317	0.008312673180691264	0.014388489208633094	0.0003139717425431711	0.0	0.0	0.014388489208633094	0.00041109969167523125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	58.27	0.58	74	89.18	4.8	7.2	5.2	4.87	6.714285714285714	6.29	5.0	3.6868238188976377	7.4	1.3	0.9613472440944877	107	4	492	504	8	127	155	15.9	0.06	1.2	74	73	72	127	126	125	43	76	0.5658	51	31	0.6078	12	10	0.8333	1	0.09449	12	1	3	0.02362	1	1	0.00787	0.08
18520	19	3	3	2	3	92	6	15.333333333333334	7.69	0.0187	9.24	0.03260869565217391	11	0.41304347826086957	0.005541782120460843	0.03260869565217391	0.00047095761381475666	0.010869565217391304	0.00017006802721088434	0.021739130434782608	0.00041109969167523125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	67.95	0.68	53	93.14	3.3	5.5	3.4	3.35	5.166666666666667	7.3	6.0	3.8448888888888884	4.22	0.9	0.026955555555554955	58	1	267	287	6	72	88	12.0	0.08	1.2	53	52	51	78	77	76	29	44	0.6591	34	24	0.7059	15	8	0.5333	1	0.07692	6	2	3	0.03846	2	0	0.0	0.0
18521	20	3	3	3	3	153	11	13.909090909090908	7.86	0.0	18.49	0.026143790849673203	10	0.47058823529411764	0.010500218754557387	0.032679738562091505	0.0007849293563579278	0.026143790849673203	0.0006802721088435374	0.006535947712418301	0.00020554984583761563	0.006535947712418301	0.00023282887077997672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	63.57	0.64	89	92.42	3.5	6.6	3.3	3.81	5.625	6.3	4.0	3.2478311688311683	7.99	0.7	0.5312142857142859	122	4	531	544	11	140	164	12.7	0.08	1.2	89	88	87	140	139	138	52	77	0.6753	63	37	0.5873	4	4	1.0	1	0.07143	10	2	2	0.01429	2	4	0.02857	1.0
18522	8	1	1	1	1	108	7	15.428571428571429	7.29	0.028	10.08	0.07407407407407407	8	0.4351851851851852	0.006854309464780516	0.009259259259259259	0.00015698587127158556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	60.42	0.6	58	80.62	6.0	7.2	4.7	4.0	7.5	6.9	8.0	3.811666666666666	5.42	1.5	1.2353041666666664	74	3	357	369	6	96	121	16.0	0.06	1.3	58	57	56	96	95	94	33	54	0.6111	42	25	0.5952	9	8	0.8889	1	0.09375	9	2	2	0.02083	2	9	0.09375	1.0
18523	21	3	3	3	3	255	20	12.75	9.05	0.0187	20.17	0.03529411764705882	21	0.3843137254901961	0.014291964415925331	0.023529411764705882	0.0009419152276295133	0.0	0.0	0.00392156862745098	0.00020554984583761563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00392156862745098	0.00016545334215751158	0.0	0.0	52.94	0.53	117	85.59	4.1	8.1	3.4	4.33	5.444444444444445	6.54	5.0	3.2142445701357465	13.27	1.1	1.6776278733031682	172	15	869	903	20	221	288	11.1	0.09	1.3	117	116	115	221	220	219	78	124	0.629	97	39	0.4021	22	14	0.6364	1	0.04072	9	2	13	0.05882	2	6	0.02715	0.27
18524	16	2	2	2	2	233	1	233.0	0.45	0.028	15.97	0.15450643776824036	20	0.3948497854077253	0.013416946186378884	0.008583690987124463	0.0003139717425431711	0.004291845493562232	0.00017006802721088434	0.012875536480686695	0.0006166495375128469	0.0	0.0	0.004291845493562232	0.00024378352023403217	0.0	0.0	0.0	0.0	0.0	0.0	0.004291845493562232	0.00033534540576794097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.55	0.5	111	-122.05	85.9	0.0	109.4	6.88	56.0	16.86	86.0	33.19085714285714	13.13	2.5	35.90065714285714	183	7	876	894	1	224	274	224.0	0.0	1.2	111	110	109	224	223	222	70	119	0.5882	105	41	0.3905	16	12	0.75	1	0.09375	21	2	9	0.04018	2	6	0.02679	0.38
