id	Writing_Applications	Language_Conventions	total_words	total_sentences	words_div_sentences	sent_density	pct_transitions	pct_rel_trigrams	grammar_errors_ltp_by_words	difficult_words	proportion_vocab_list[a]_total_words	proportion_vocab_list[a]_headwords	proportion_vocab_list[accent]_total_words	proportion_vocab_list[accent]_headwords	proportion_vocab_list[abandon]_total_words	proportion_vocab_list[abandon]_headwords	proportion_vocab_list[abnormal]_total_words	proportion_vocab_list[abnormal]_headwords	proportion_vocab_list[abbey]_total_words	proportion_vocab_list[abbey]_headwords	proportion_vocab_list[abduct]_total_words	proportion_vocab_list[abduct]_headwords	proportion_vocab_list[abate]_total_words	proportion_vocab_list[abate]_headwords	proportion_vocab_list[aback]_total_words	proportion_vocab_list[aback]_headwords	proportion_vocab_list[abbot]_total_words	proportion_vocab_list[abbot]_headwords	proportion_vocab_list[abet]_total_words	proportion_vocab_list[abet]_headwords	proportion_vocab_list[abrasion]_total_words	proportion_vocab_list[abrasion]_headwords	proportion_vocab_list[aberrant]_total_words	proportion_vocab_list[aberrant]_headwords	proportion_vocab_list[abattoir]_total_words	proportion_vocab_list[abattoir]_headwords	proportion_vocab_list[abashed]_total_words	proportion_vocab_list[abashed]_headwords	proportion_vocab_list[abacus]_total_words	proportion_vocab_list[abacus]_headwords	proportion_vocab_list[abalone]_total_words	proportion_vocab_list[abalone]_headwords	proportion_vocab_list[abductee]_total_words	proportion_vocab_list[abductee]_headwords	proportion_vocab_list[aardvark]_total_words	proportion_vocab_list[aardvark]_headwords	proportion_vocab_list[abnegate]_total_words	proportion_vocab_list[abnegate]_headwords	proportion_vocab_list[abaya]_total_words	proportion_vocab_list[abaya]_headwords	proportion_vocab_list[abaft]_total_words	proportion_vocab_list[abaft]_headwords	proportion_vocab_list[abomasum]_total_words	proportion_vocab_list[abomasum]_headwords	proportion_vocab_list[abettor]_total_words	proportion_vocab_list[abettor]_headwords	proportion_vocab_list[acetal]_total_words	proportion_vocab_list[acetal]_headwords	proportion_vocab_list[ablaut]_total_words	proportion_vocab_list[ablaut]_headwords	proportion_vocab_list[a1]_total_words	proportion_vocab_list[a1]_headwords	proportion_vocab_list[ah]_total_words	proportion_vocab_list[ah]_headwords	proportion_vocab_list[absentminded]_total_words	proportion_vocab_list[absentminded]_headwords	proportion_vocab_list[aal]_total_words	proportion_vocab_list[aal]_headwords	unique_words	ttrr	num_types	flesch_reading_ease	flesch_kincaid_grade	smog_index	automated_readability_index	coleman_liau_index	linsear_write_formula	dale_chall_readability_score	text_standard	spache_readability	reading_time	crawford	wiener_sachtextformel	monosyllabcount	polysyllabcount	letter_count	char_count	sentence_count	lexicon_count	syllable_count	ts_avg_len_sent	ts_avg_sent_per_word	ts_avg_syllab_per_word	nlemma_types	n_bigram_lemma_types	n_trigram_lemma_types	nlemmas	n_bigram_lemmas	n_trigram_lemmas	ncontent_types	ncontent_tokens	content_ttr	nfunction_tokens	nfunction_types	function_ttr	nouns_total	nouns_unique	ttr_nouns	determiners_unique	determiners_per_words	determiners_total	conjunctions_unique	conjunctions_total	conjunctions_per_words	pronouns_unique	pronouns_total	pronouns_density	pronouns_noun_ratio
4614	3	4	336	17	19.764705882352942	5.35	0.0093	26.89	0.05952380952380952	34	0.25595238095238093	0.012541927956832434	0.044642857142857144	0.002354788069073783	0.026785714285714284	0.001530612244897959	0.005952380952380952	0.00041109969167523125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.74	0.38	120	-250.29	126.9	0.0	159.0	10.82	12.2	21.5	127.0	46.458397476340686	21.68	4.5	55.35626435331229	225	44	1456	1476	1	317	517	317.0	0.0	1.6	120	119	118	318	317	316	82	162	0.5062	156	38	0.2436	45	27	0.6	1	0.09119	29	1	10	0.03145	1	12	0.03774	0.27
4615	3	4	339	22	15.409090909090908	7.36	0.0374	31.93	0.035398230088495575	23	0.26548672566371684	0.013125273443196733	0.029498525073746312	0.0015698587127158557	0.014749262536873156	0.0008503401360544217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.46	0.39	118	55.74	9.3	11.4	9.7	10.38	6.75	6.12	10.0	3.6987190008920603	21.52	2.9	5.1618135593220345	196	40	1421	1465	19	295	459	15.5	0.06	1.6	118	117	116	299	298	297	70	168	0.4167	131	48	0.3664	39	18	0.4615	1	0.12709	38	2	5	0.01672	2	11	0.03679	0.28
4616	4	4	529	24	22.041666666666668	5.32	0.0187	25.21	0.03780718336483932	30	0.2589792060491493	0.019979582907977248	0.024574669187145556	0.0020408163265306124	0.00945179584120983	0.0008503401360544217	0.003780718336483932	0.00041109969167523125	0.0	0.0	0.0	0.0	0.001890359168241966	0.0002718129926610492	0.001890359168241966	0.0002924831822170225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001890359168241966	0.000517063081695967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.47	0.39	178	73.21	8.8	9.1	11.6	8.25	7.0	6.61	7.0	4.708919092313176	29.56	2.3	3.202384198645598	338	21	1925	2012	19	443	593	23.3	0.04	1.3	178	177	176	451	450	449	116	244	0.4754	207	62	0.2995	84	26	0.3095	1	0.06208	28	2	13	0.02882	2	23	0.051	0.27
4617	4	4	502	25	20.08	5.48	0.0467	30.25	0.0398406374501992	28	0.24701195219123506	0.018083710077293275	0.025896414342629483	0.0020408163265306124	0.013944223107569721	0.0011904761904761906	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.33	0.33	152	64.64	10.1	10.4	11.0	7.84	6.875	6.11	11.0	4.68249201655825	28.7	2.5	3.9817191011235957	341	31	1905	1954	19	445	617	23.4	0.04	1.4	152	151	150	456	455	454	99	231	0.4286	225	53	0.2356	23	13	0.5652	1	0.09868	45	2	4	0.00877	2	33	0.07237	1.43
4618	3	3	302	14	21.571428571428573	5.09	0.0374	25.21	0.04966887417218543	26	0.3675496688741722	0.016187837246609306	0.023178807947019868	0.001098901098901099	0.0	0.0	0.0033112582781456954	0.00020554984583761563	0.0033112582781456954	0.00023282887077997672	0.0	0.0	0.0	0.0	0.0033112582781456954	0.0002924831822170225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0033112582781456954	0.0008703220191470844	51.27	0.51	141	74.02	8.5	9.3	10.4	7.55	8.0	7.09	8.0	4.839648148148148	17.29	2.1	2.979444444444444	218	14	1143	1177	12	270	353	22.5	0.04	1.3	141	140	139	275	274	273	94	140	0.6714	135	47	0.3481	29	20	0.6897	1	0.09455	26	1	9	0.03273	1	13	0.04727	0.45
4619	3	4	291	18	16.166666666666668	7.23	0.0093	31.09	0.01718213058419244	24	0.36769759450171824	0.015604491760245006	0.037800687285223365	0.001726844583987441	0.01718213058419244	0.0008503401360544217	0.0	0.0	0.0	0.0	0.003436426116838488	0.00024378352023403217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	54.62	0.55	136	70.73	7.7	9.8	9.1	8.23	6.375	6.96	7.0	4.142330210772833	16.64	2.3	3.4053686182669782	185	19	1085	1133	14	244	342	17.4	0.06	1.4	136	135	134	249	248	247	87	131	0.6641	118	49	0.4153	22	15	0.6818	1	0.06827	17	2	8	0.03213	2	16	0.06426	0.73
4620	4	4	487	21	23.19047619047619	4.92	0.028	28.57	0.03285420944558522	48	0.2299794661190965	0.01633367361820038	0.026694045174537988	0.0020408163265306124	0.02053388090349076	0.0017006802721088435	0.014373716632443531	0.0014388489208633094	0.002053388090349076	0.00023282887077997672	0.002053388090349076	0.00024378352023403217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.88	0.39	166	59.67	12.0	10.7	13.9	8.19	8.333333333333334	7.57	8.0	5.805294117647058	28.03	2.7	5.11772156862745	308	26	1846	1908	15	425	595	28.3	0.04	1.4	166	165	164	427	426	425	120	212	0.566	215	46	0.214	52	33	0.6346	1	0.12881	55	2	16	0.03747	2	10	0.02342	0.19
4621	4	3	373	19	19.63157894736842	5.76	0.0374	39.5	0.032171581769437	39	0.32439678284182305	0.017646200962520054	0.05093833780160858	0.0029827315541601255	0.01876675603217158	0.0011904761904761906	0.005361930294906166	0.00041109969167523125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005361930294906166	0.0017406440382941688	49.7	0.5	164	57.81	10.6	12.0	12.7	10.5	8.666666666666666	7.18	11.0	4.938488073394495	23.67	3.1	5.387024220183486	225	36	1565	1611	15	327	499	21.8	0.05	1.5	164	163	162	330	329	328	113	174	0.6494	156	51	0.3269	51	29	0.5686	1	0.09091	30	2	11	0.03333	2	19	0.05758	0.37
4622	2	2	91	4	22.75	4.71	0.0	10.08	0.07692307692307693	5	0.5054945054945055	0.006708473093189442	0.03296703296703297	0.00047095761381475666	0.0	0.0	0.01098901098901099	0.00020554984583761563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01098901098901099	0.000517063081695967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	67.06	0.67	57	60.99	11.5	8.8	12.6	7.55	10.875	7.51	8.0	5.176864197530863	5.19	2.6	4.254955555555554	62	3	343	353	3	81	112	27.0	0.04	1.4	57	56	55	85	84	83	26	38	0.6842	47	31	0.6596	6	4	0.6667	1	0.08235	7	1	1	0.01176	1	2	0.02353	0.33
4623	4	3	413	22	18.772727272727273	5.88	0.0187	30.25	0.1234866828087167	42	0.27602905569007263	0.016625346361382527	0.04600484261501211	0.0029827315541601255	0.024213075060532687	0.0017006802721088435	0.012106537530266344	0.0010277492291880781	0.002421307506053269	0.00023282887077997672	0.0	0.0	0.0	0.0	0.0	0.0	0.002421307506053269	0.00031289111389236547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002421307506053269	0.0008703220191470844	47.86	0.48	179	67.59	8.9	9.0	9.5	7.54	8.166666666666666	7.69	9.0	4.708361788617886	23.87	2.2	2.8599441734417343	284	19	1580	1625	18	369	499	20.5	0.05	1.4	179	178	177	374	373	372	125	211	0.5924	163	54	0.3313	57	37	0.6491	1	0.05615	21	2	10	0.02674	2	9	0.02406	0.16
4624	4	4	649	23	28.217391304347824	3.85	0.0374	33.61	0.01078582434514638	63	0.19722650231124808	0.018667055563657577	0.04930662557781202	0.005023547880690738	0.01848998459167951	0.0020408163265306124	0.01386748844375963	0.0018499486125385406	0.0015408320493066256	0.00023282887077997672	0.0030816640986132513	0.00048756704046806434	0.0015408320493066256	0.0002718129926610492	0.0015408320493066256	0.0002924831822170225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015408320493066256	0.0004816955684007707	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.94	0.33	197	38.08	16.1	15.7	17.7	10.75	16.0	7.4	16.0	6.397826025857222	42.03	3.6	8.547779913809256	388	87	2803	2861	18	593	924	32.9	0.03	1.6	197	196	195	598	597	596	142	326	0.4356	272	55	0.2022	46	22	0.4783	1	0.1505	90	2	15	0.02508	2	13	0.02174	0.28
4625	3	3	302	13	23.23076923076923	4.68	0.0374	30.25	0.08609271523178808	28	0.3841059602649007	0.016917019104564678	0.04304635761589404	0.0020408163265306124	0.016556291390728478	0.0008503401360544217	0.0	0.0	0.0033112582781456954	0.00023282887077997672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0033112582781456954	4.462492748449284e-05	0.0	0.0	0.0	0.0	0.0033112582781456954	0.0008703220191470844	56.83	0.57	158	32.5	18.3	12.5	18.4	7.85	14.0	8.12	18.0	7.152595857673925	17.26	3.7	6.172078704195432	212	19	1138	1175	7	269	417	38.4	0.03	1.6	158	157	156	278	277	276	104	137	0.7591	141	54	0.383	23	19	0.8261	1	0.1259	35	2	8	0.02878	2	12	0.04317	0.52
4626	4	4	390	20	19.5	5.54	0.0187	38.66	0.03076923076923077	34	0.3	0.017062855476155752	0.038461538461538464	0.002354788069073783	0.015384615384615385	0.0010204081632653062	0.007692307692307693	0.0006166495375128469	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002564102564102564	0.00036310820624546115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.38	0.42	153	66.17	9.5	10.1	9.9	7.08	8.666666666666666	6.66	10.0	4.758803571428571	22.2	2.4	3.7921571428571426	264	24	1471	1511	16	350	482	21.9	0.05	1.4	153	152	151	361	360	359	97	167	0.5808	194	56	0.2887	28	17	0.6071	1	0.10249	37	2	9	0.02493	2	16	0.04432	0.57
4627	3	4	371	22	16.863636363636363	6.61	0.0187	35.29	0.04582210242587601	24	0.3450134770889488	0.018667055563657577	0.02425876010781671	0.00141287284144427	0.01078167115902965	0.0006802721088435374	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.85	0.47	156	68.81	8.5	10.5	9.5	8.12	8.5	6.28	9.0	4.188738880918221	21.76	2.5	3.854086226685796	241	28	1438	1481	17	328	466	19.3	0.05	1.4	156	155	154	333	332	331	98	182	0.5385	151	58	0.3841	36	17	0.4722	1	0.07808	26	2	12	0.03604	2	20	0.06006	0.56
4628	3	3	139	12	11.583333333333334	9.92	0.0093	17.65	0.04316546762589928	13	0.381294964028777	0.007729327694326965	0.014388489208633094	0.0003139717425431711	0.014388489208633094	0.0003401360544217687	0.007194244604316547	0.00020554984583761563	0.007194244604316547	0.00023282887077997672	0.007194244604316547	0.00024378352023403217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56.2	0.56	68	64.61	8.0	10.1	8.9	9.33	4.9	7.0	9.0	3.8955919421487604	8.61	2.6	4.250098347107438	86	12	568	586	8	121	183	15.1	0.07	1.5	68	67	66	121	120	119	39	68	0.5735	53	29	0.5472	10	6	0.6	1	0.06612	8	1	1	0.00826	1	8	0.06612	0.8
4629	4	4	727	36	20.194444444444443	5.44	0.028	39.5	0.015130674002751032	58	0.2613480055020633	0.027708910602304213	0.039889958734525444	0.004552590266875981	0.015130674002751032	0.0018707482993197278	0.005502063273727648	0.0008221993833504625	0.0	0.0	0.0	0.0	0.002751031636863824	0.0005436259853220984	0.0041265474552957355	0.0008774495466510676	0.0	0.0	0.0	0.0	0.001375515818431912	0.0003399048266485384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001375515818431912	0.0008703220191470844	38.82	0.39	257	76.05	7.7	9.9	8.8	6.73	12.0	6.75	7.0	4.489865853658536	41.0	2.1	3.1563652439024388	518	45	2717	2791	32	656	873	20.5	0.05	1.3	257	256	255	662	661	660	173	319	0.5423	343	84	0.2449	44	24	0.5455	1	0.1148	76	3	16	0.02417	3	30	0.04532	0.68
4630	3	3	376	13	28.923076923076923	3.69	0.028	31.09	0.07712765957446809	17	0.25	0.013708618929561033	0.015957446808510637	0.0009419152276295133	0.005319148936170213	0.0003401360544217687	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0026595744680851063	4.462492748449284e-05	0.0	0.0	0.0	0.0	0.0	0.0	33.24	0.33	117	57.88	14.7	10.3	17.7	7.27	13.25	6.77	7.0	6.682210019267822	21.45	2.2	5.235020937700705	291	14	1428	1460	9	346	435	38.4	0.03	1.3	117	116	115	352	351	350	69	160	0.4313	192	48	0.25	31	10	0.3226	1	0.14773	52	2	8	0.02273	2	13	0.03693	0.42
4631	3	4	368	13	28.307692307692307	3.94	0.0093	27.73	0.03260869565217391	19	0.29347826086956524	0.01575032813183608	0.02717391304347826	0.0015698587127158557	0.010869565217391304	0.0006802721088435374	0.002717391304347826	0.00020554984583761563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0	0.4	132	57.95	12.6	10.8	14.2	8.02	13.5	6.56	13.0	5.564151515151515	21.24	2.6	4.988545454545455	247	20	1407	1446	11	330	453	30.0	0.03	1.4	132	131	130	330	329	328	79	159	0.4969	171	53	0.3099	38	18	0.4737	1	0.09697	32	3	12	0.03636	3	15	0.04545	0.39
4632	6	4	772	48	16.083333333333332	7.01	0.0561	47.9	0.010362694300518135	68	0.2849740932642487	0.03208400175003646	0.04792746113989637	0.005808477237048666	0.019430051813471502	0.002551020408163265	0.012953367875647668	0.0020554984583761563	0.0012953367875647669	0.00023282887077997672	0.0012953367875647669	0.00024378352023403217	0.0	0.0	0.0012953367875647669	0.0002924831822170225	0.0012953367875647669	0.00031289111389236547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0025906735751295338	0.00033090668431502316	0.0	0.0	44.67	0.45	306	72.05	7.2	9.0	8.2	8.12	7.2857142857142865	6.93	8.0	3.9776797302991986	45.54	2.0	3.1213718499789294	505	45	3005	3100	42	678	930	16.1	0.06	1.4	306	305	304	685	684	683	229	369	0.6206	316	77	0.2437	59	32	0.5424	1	0.10949	75	3	28	0.04088	3	23	0.03358	0.39
4633	3	2	445	13	34.23076923076923	3.02	0.028	36.13	0.11910112359550562	44	0.251685393258427	0.01633367361820038	0.024719101123595506	0.001726844583987441	0.0044943820224719105	0.0003401360544217687	0.0	0.0	0.0022471910112359553	0.00023282887077997672	0.0022471910112359553	0.00024378352023403217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0022471910112359553	0.0006056935190793458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0022471910112359553	4.462492748449284e-05	0.0022471910112359553	0.00510204081632653	0.0	0.0	0.0022471910112359553	0.0008703220191470844	38.6	0.39	166	40.79	19.2	12.8	22.6	8.49	10.8	8.39	20.0	8.347015797788309	27.07	2.8	7.713353027909426	323	26	1812	1843	9	422	574	46.9	0.02	1.4	166	165	164	430	429	428	122	219	0.5571	211	44	0.2085	46	21	0.4565	1	0.06512	28	1	17	0.03953	1	10	0.02326	0.22
4634	4	4	836	32	26.125	4.16	0.028	53.78	0.01674641148325359	61	0.23564593301435408	0.02872976520344174	0.028708133971291867	0.0037676609105180532	0.013157894736842105	0.0018707482993197278	0.0023923444976076554	0.00041109969167523125	0.0011961722488038277	0.00023282887077997672	0.0011961722488038277	0.00024378352023403217	0.0	0.0	0.0	0.0	0.0	0.0	0.0011961722488038277	0.00033534540576794097	0.0	0.0	0.0023923444976076554	0.0007262164124909223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011961722488038277	0.0008703220191470844	33.42	0.33	257	60.79	11.5	11.4	13.4	8.59	14.5	6.77	12.0	5.364665729283839	50.39	2.6	4.999191826021748	584	59	3357	3430	28	762	1044	27.2	0.04	1.4	257	256	255	769	768	767	182	370	0.4919	399	75	0.188	68	30	0.4412	1	0.08322	64	2	30	0.03901	2	36	0.04681	0.53
4635	3	3	242	14	17.285714285714285	6.48	0.0374	21.01	0.1115702479338843	25	0.3677685950413223	0.012979437071605659	0.028925619834710745	0.001098901098901099	0.01652892561983471	0.0006802721088435374	0.004132231404958678	0.00020554984583761563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004132231404958678	0.0008703220191470844	56.48	0.56	122	48.88	14.0	12.0	15.9	9.59	8.333333333333334	7.81	14.0	6.15424432576769	14.69	3.1	5.723598931909214	154	17	969	1000	7	214	313	30.6	0.03	1.5	122	121	120	216	215	214	75	118	0.6356	98	47	0.4796	24	15	0.625	1	0.10648	23	2	9	0.04167	2	9	0.04167	0.38
4636	3	4	298	15	19.866666666666667	5.54	0.0093	24.37	0.016778523489932886	10	0.30201342281879195	0.013125273443196733	0.016778523489932886	0.0007849293563579278	0.006711409395973154	0.0003401360544217687	0.003355704697986577	0.00020554984583761563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.38	0.38	104	63.53	10.5	10.0	10.6	6.74	5.75	1.98	11.0	4.606793511321392	16.6	2.5	3.1376661710037173	212	16	1101	1130	11	269	368	24.5	0.04	1.4	104	103	102	271	270	269	56	117	0.4786	154	48	0.3117	20	8	0.4	1	0.05535	15	2	10	0.0369	2	23	0.08487	1.15
4637	3	3	302	12	25.166666666666668	4.41	0.0467	21.01	0.10264900662251655	15	0.38741721854304634	0.017062855476155752	0.023178807947019868	0.001098901098901099	0.006622516556291391	0.0003401360544217687	0.0033112582781456954	0.00020554984583761563	0.0	0.0	0.0	0.0	0.0	0.0	0.0033112582781456954	0.0002924831822170225	0.0	0.0	0.0	0.0	0.0	0.0	0.0033112582781456954	0.00036310820624546115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.0	0.5	136	50.98	17.4	10.1	21.5	7.97	14.5	7.68	8.0	7.683514760147601	17.16	2.7	6.112733825338253	219	9	1138	1168	6	271	361	45.2	0.02	1.3	136	135	134	272	271	270	90	134	0.6716	138	46	0.3333	31	21	0.6774	1	0.08456	23	2	7	0.02574	2	17	0.0625	0.55
