id	Writing_Applications	Language_Conventions	total_words	total_sentences	words_div_sentences	sent_density	pct_transitions	pct_rel_trigrams	grammar_errors_ltp_by_words
3682	4	4	444	24	18.5	5.97	0.0561	36.13	0.024774774774774775
3683	4	4	518	31	16.70967741935484	6.46	0.0467	35.29	0.02702702702702703
3684	3	3	233	12	19.416666666666668	5.41	0.0	19.33	0.055793991416309016
3685	2	3	194	13	14.923076923076923	7.22	0.0187	14.29	0.05154639175257732
3686	3	3	326	19	17.157894736842106	6.4	0.0561	23.53	0.09202453987730061
3687	4	4	630	35	18.0	6.59	0.0374	33.61	0.022222222222222223
3688	4	3	455	27	16.85185185185185	6.54	0.028	36.97	0.02197802197802198
3689	4	4	566	26	21.76923076923077	5.07	0.0374	39.5	0.08833922261484099
3690	3	2	342	5	68.4	1.48	0.0187	28.57	0.0935672514619883
3691	4	4	424	25	16.96	6.38	0.028	36.13	0.0330188679245283
3692	4	4	418	22	19.0	5.71	0.028	29.41	0.04784688995215311
3693	3	3	430	14	30.714285714285715	3.43	0.0374	26.05	0.05581395348837209
3694	3	3	445	29	15.344827586206897	7.25	0.0093	36.13	0.04943820224719101
3695	3	2	308	9	34.22222222222222	3.02	0.0374	29.41	0.1396103896103896
3696	4	4	431	20	21.55	5.32	0.0187	38.66	0.018561484918793503
3697	4	3	865	33	26.21212121212121	4.08	0.0841	54.62	0.08670520231213873
3698	4	4	539	33	16.333333333333332	6.65	0.028	35.29	0.04452690166975881
3699	2	2	127	5	25.4	4.59	0.0	14.29	0.06299212598425197
3700	4	4	472	25	18.88	6.04	0.0467	38.66	0.023305084745762712
3701	3	4	381	18	21.166666666666668	5.13	0.0561	27.73	0.05774278215223097
3702	3	3	289	12	24.083333333333332	4.35	0.0467	17.65	0.02768166089965398
3703	3	3	324	16	20.25	5.39	0.0093	30.25	0.05555555555555555
3704	4	4	275	20	13.75	8.51	0.0187	20.17	0.02909090909090909
3705	2	2	256	7	36.57142857142857	2.82	0.0093	15.13	0.12890625
3706	3	4	319	14	22.785714285714285	5.0	0.0467	32.77	0.03134796238244514
3707	5	4	535	26	20.576923076923077	5.66	0.0654	36.13	0.020560747663551402
3708	4	3	496	27	18.37037037037037	6.07	0.0374	39.5	0.04032258064516129
3709	3	3	406	17	23.88235294117647	4.39	0.0093	28.57	0.09852216748768473
3710	2	2	275	12	22.916666666666668	4.84	0.0187	20.17	0.05090909090909091
3711	3	3	333	15	22.2	5.14	0.0374	32.77	0.02702702702702703
3712	3	3	321	15	21.4	4.93	0.0374	28.57	0.06853582554517133
3713	4	4	554	37	14.972972972972974	7.57	0.0374	42.02	0.021660649819494584
3714	2	3	123	6	20.5	5.45	0.028	12.61	0.08943089430894309
3715	4	3	337	5	67.4	1.64	0.028	28.57	0.04451038575667656
3716	3	3	469	43	10.906976744186046	11.56	0.0374	29.41	0.01279317697228145
3717	3	3	343	19	18.05263157894737	6.09	0.028	25.21	0.15451895043731778
3718	3	3	315	13	24.23076923076923	4.32	0.0374	24.37	0.1523809523809524
3719	4	3	848	37	22.91891891891892	4.91	0.0467	37.82	0.07547169811320754
3720	3	4	456	22	20.727272727272727	5.13	0.0374	36.13	0.041666666666666664
3721	4	4	476	18	26.444444444444443	4.15	0.0748	33.61	0.02100840336134454
3722	5	4	640	27	23.703703703703702	4.7	0.0374	40.34	0.0203125
3723	5	4	694	28	24.785714285714285	4.6	0.0561	47.9	0.012968299711815562
3724	2	2	332	17	19.529411764705884	6.14	0.0187	18.49	0.07530120481927711
3725	3	3	300	13	23.076923076923077	4.66	0.0187	17.65	0.06
3726	4	4	319	16	19.9375	5.57	0.028	32.77	0.018808777429467086
3727	3	3	321	20	16.05	6.99	0.0467	22.69	0.09657320872274143
3728	4	4	433	21	20.61904761904762	5.22	0.0374	36.13	0.023094688221709007
3729	3	3	333	16	20.8125	5.23	0.0187	24.37	0.042042042042042045
3730	3	3	343	18	19.055555555555557	5.59	0.0467	29.41	0.06997084548104957
3731	3	3	203	8	25.375	4.15	0.0187	18.49	0.059113300492610835
3732	3	3	363	8	45.375	2.28	0.0093	28.57	0.1184573002754821
3733	3	3	328	15	21.866666666666667	5.17	0.0187	26.89	0.036585365853658534
3734	2	2	165	6	27.5	3.92	0.0093	13.45	0.15151515151515152
3735	3	3	357	23	15.521739130434783	7.1	0.0093	30.25	0.07563025210084033
3736	4	3	612	21	29.142857142857142	3.9	0.0374	42.86	0.05228758169934641
3737	4	4	500	29	17.24137931034483	6.35	0.0561	30.25	0.028
3738	3	3	354	15	23.6	4.55	0.0374	29.41	0.0847457627118644
3739	2	3	242	11	22.0	4.8	0.0093	26.05	0.05785123966942149
3740	4	4	650	25	26.0	4.22	0.0654	42.02	0.046153846153846156
3741	2	2	88	4	22.0	4.82	0.0	13.45	0.03409090909090909
3742	4	4	549	23	23.869565217391305	4.78	0.0187	31.09	0.029143897996357013
3743	3	3	341	24	14.208333333333334	7.72	0.0467	34.45	0.06158357771260997
3744	3	3	314	15	20.933333333333334	5.14	0.0187	20.17	0.08598726114649681
3745	2	2	238	3	79.33333333333333	1.36	0.0467	12.61	0.21008403361344538
3746	4	4	625	29	21.551724137931036	5.02	0.0561	42.02	0.0352
3747	4	4	320	16	20.0	5.65	0.0187	26.05	0.04375
3748	4	4	368	23	16.0	6.78	0.028	27.73	0.06521739130434782
3749	3	3	355	19	18.68421052631579	5.76	0.0374	29.41	0.061971830985915494
3750	4	4	417	20	20.85	5.36	0.028	35.29	0.026378896882494004
3751	4	4	760	34	22.352941176470587	5.01	0.0561	38.66	0.017105263157894738
3752	4	3	341	18	18.944444444444443	5.9	0.028	30.25	0.05571847507331378
3753	3	3	382	20	19.1	5.78	0.0187	31.93	0.05235602094240838
3754	3	3	287	8	35.875	2.95	0.0093	31.09	0.041811846689895474
3755	4	4	606	38	15.947368421052632	7.17	0.0374	38.66	0.028052805280528052
3756	4	4	612	41	14.926829268292684	7.65	0.0841	33.61	0.02287581699346405
3757	3	3	460	7	65.71428571428571	1.58	0.0187	28.57	0.07608695652173914
3758	3	3	275	16	17.1875	6.5	0.028	22.69	0.04
3759	2	3	228	8	28.5	3.79	0.0374	26.05	0.043859649122807015
3760	4	3	373	16	23.3125	4.55	0.0187	22.69	0.06166219839142091
3761	4	3	969	45	21.533333333333335	5.18	0.0093	52.94	0.034055727554179564
3762	2	2	145	2	72.5	1.36	0.0187	15.13	0.13793103448275862
3763	4	3	588	25	23.52	4.81	0.0561	41.18	0.025510204081632654
3764	3	2	432	25	17.28	6.11	0.0093	29.41	0.034722222222222224
3765	4	4	431	23	18.73913043478261	5.79	0.028	39.5	0.04176334106728538
3766	3	4	209	15	13.933333333333334	8.11	0.028	26.89	0.06698564593301436
3767	4	4	439	23	19.08695652173913	5.94	0.0748	37.82	0.01366742596810934
3768	4	4	917	44	20.84090909090909	5.48	0.0748	43.7	0.03925845147219193
3769	3	4	320	15	21.333333333333332	5.12	0.0374	29.41	0.065625
3770	4	4	421	16	26.3125	4.22	0.0467	31.93	0.0166270783847981
3771	4	4	434	25	17.36	6.43	0.028	29.41	0.052995391705069124
3772	3	2	319	14	22.785714285714285	4.88	0.0093	23.53	0.11598746081504702
3773	3	3	397	22	18.045454545454547	5.85	0.0187	30.25	0.05793450881612091
3774	3	3	374	19	19.68421052631579	5.62	0.028	29.41	0.07754010695187166
3775	4	4	507	23	22.043478260869566	5.11	0.0374	40.34	0.01775147928994083
3776	4	3	500	22	22.727272727272727	4.85	0.0467	26.89	0.052
3777	4	3	422	22	19.181818181818183	5.73	0.0561	29.41	0.037914691943127965
3778	3	3	432	30	14.4	7.46	0.028	31.93	0.09259259259259259
3779	2	2	161	9	17.88888888888889	5.92	0.0187	11.76	0.13664596273291926
3780	4	4	602	23	26.17391304347826	4.14	0.0187	40.34	0.07973421926910298
3781	4	3	432	21	20.571428571428573	5.25	0.0561	31.09	0.04398148148148148
3782	3	4	398	21	18.952380952380953	6.02	0.0093	32.77	0.02763819095477387
3783	4	3	505	22	22.954545454545453	4.82	0.0374	33.61	0.06930693069306931
3784	5	4	784	33	23.757575757575758	4.72	0.0467	41.18	0.02040816326530612
3785	2	2	144	8	18.0	7.41	0.0187	14.29	0.09027777777777778
3786	4	4	312	17	18.352941176470587	5.94	0.028	28.57	0.08012820512820513
3787	3	3	320	12	26.666666666666668	3.9	0.0093	27.73	0.059375
3788	4	4	432	20	21.6	5.08	0.0654	31.09	0.018518518518518517
3789	3	4	285	17	16.764705882352942	6.59	0.0187	23.53	0.06666666666666667
3790	3	3	267	7	38.142857142857146	2.75	0.028	33.61	0.0599250936329588
3791	4	4	474	16	29.625	3.55	0.0374	33.61	0.056962025316455694
3792	3	3	283	16	17.6875	6.23	0.0374	25.21	0.06007067137809187
3793	5	4	681	28	24.321428571428573	4.55	0.0561	44.54	0.013215859030837005
3794	3	4	477	23	20.73913043478261	5.35	0.0374	31.93	0.027253668763102725
3795	4	4	526	32	16.4375	6.64	0.0374	31.09	0.026615969581749048
3796	4	4	441	25	17.64	6.27	0.028	33.61	0.015873015873015872
3797	3	4	419	24	17.458333333333332	6.33	0.028	31.93	0.007159904534606206
3798	4	4	738	45	16.4	6.81	0.0187	51.26	0.037940379403794036
3799	3	3	236	7	33.714285714285715	3.04	0.0187	26.05	0.05084745762711865
3800	3	3	455	20	22.75	4.8	0.0093	33.61	0.08131868131868132
3801	2	2	106	1	106.0	1.0	0.0187	15.13	0.1320754716981132
3802	4	4	488	25	19.52	5.48	0.0374	35.29	0.018442622950819672
3803	3	4	194	13	14.923076923076923	7.39	0.0187	19.33	0.041237113402061855
3804	4	4	415	22	18.863636363636363	6.08	0.0374	30.25	0.03614457831325301
3805	3	3	134	4	33.5	3.57	0.0	13.45	0.08208955223880597
3806	3	4	414	14	29.571428571428573	3.72	0.028	29.41	0.028985507246376812
3807	4	4	305	13	23.46153846153846	4.92	0.0187	26.89	0.02622950819672131
3808	3	3	240	12	20.0	5.43	0.0374	30.25	0.0375
3809	5	4	624	36	17.333333333333332	6.74	0.028	37.82	0.022435897435897436
3810	3	3	314	17	18.470588235294116	5.99	0.0467	31.09	0.12420382165605096
3811	3	3	342	16	21.375	5.21	0.028	28.57	0.0935672514619883
3812	3	3	342	14	24.428571428571427	4.36	0.028	35.29	0.06725146198830409
3813	2	3	315	10	31.5	3.36	0.0187	31.09	0.050793650793650794
3814	3	2	423	11	38.45454545454545	2.68	0.0187	29.41	0.14893617021276595
3815	4	4	396	27	14.666666666666666	7.69	0.0187	33.61	0.04292929292929293
3816	3	3	328	19	17.263157894736842	6.33	0.028	28.57	0.06707317073170732
3817	3	2	170	14	12.142857142857142	9.15	0.028	11.76	0.13529411764705881
3818	4	4	286	17	16.823529411764707	6.34	0.0187	26.05	0.055944055944055944
3819	4	3	896	43	20.837209302325583	5.08	0.0561	47.9	0.0390625
3820	3	3	390	24	16.25	6.92	0.0467	32.77	0.028205128205128206
3821	3	4	346	14	24.714285714285715	4.32	0.028	28.57	0.03757225433526012
3822	3	4	313	13	24.076923076923077	4.5	0.028	31.93	0.038338658146964855
3823	3	3	216	9	24.0	4.74	0.0187	21.85	0.018518518518518517
3824	4	4	606	31	19.548387096774192	5.88	0.0187	36.97	0.026402640264026403
3825	4	4	342	15	22.8	4.78	0.0093	26.89	0.03508771929824561
3826	4	3	673	33	20.393939393939394	5.76	0.0467	37.82	0.0475482912332838
3827	4	3	522	21	24.857142857142858	4.42	0.0187	39.5	0.0210727969348659
3828	3	3	304	20	15.2	7.38	0.0467	26.05	0.03618421052631579
3829	3	3	395	19	20.789473684210527	5.32	0.0187	32.77	0.0379746835443038
3830	4	3	405	15	27.0	4.11	0.0187	23.53	0.08148148148148149
3831	3	3	263	18	14.61111111111111	8.18	0.0187	26.05	0.026615969581749048
3832	4	4	501	24	20.875	5.29	0.028	32.77	0.05189620758483034
3833	4	3	563	38	14.81578947368421	7.76	0.0187	41.18	0.04085257548845471
3834	3	2	417	17	24.529411764705884	4.29	0.0374	31.09	0.07913669064748201
3835	4	3	360	15	24.0	4.53	0.0374	26.05	0.10277777777777777
3836	4	4	607	27	22.48148148148148	5.04	0.028	40.34	0.014827018121911038
3837	3	4	219	10	21.9	5.08	0.0093	22.69	0.0228310502283105
3838	3	3	239	9	26.555555555555557	4.11	0.0093	21.85	0.058577405857740586
3839	3	3	372	20	18.6	6.01	0.0187	28.57	0.05913978494623656
3840	4	4	827	49	16.877551020408163	6.62	0.0748	47.06	0.020556227327690448
3841	3	2	213	13	16.384615384615383	6.6	0.0093	21.01	0.15023474178403756
3842	3	3	449	33	13.606060606060606	8.03	0.0467	25.21	0.066815144766147
3843	3	3	483	22	21.954545454545453	4.88	0.0187	41.18	0.055900621118012424
3844	4	4	490	21	23.333333333333332	4.71	0.0467	32.77	0.04285714285714286
3845	2	2	96	6	16.0	6.9	0.0	9.24	0.10416666666666667
3846	4	4	546	24	22.75	5.26	0.0654	29.41	0.023809523809523808
3847	4	4	785	41	19.146341463414632	5.82	0.0561	38.66	0.024203821656050957
3848	4	4	422	16	26.375	4.15	0.0093	31.93	0.06872037914691943
3849	4	4	526	25	21.04	5.2	0.028	42.02	0.03612167300380228
3850	3	2	279	16	17.4375	6.06	0.0187	22.69	0.12186379928315412
3851	3	4	442	15	29.466666666666665	3.71	0.0467	36.13	0.024886877828054297
3852	3	3	399	17	23.470588235294116	4.61	0.0374	36.97	0.040100250626566414
3853	4	4	319	25	12.76	9.12	0.0187	15.97	0.034482758620689655
3854	3	4	363	13	27.923076923076923	4.0	0.0467	33.61	0.04132231404958678
3855	3	3	292	3	97.33333333333333	1.03	0.0187	23.53	0.09931506849315068
3856	4	4	374	12	31.166666666666668	3.37	0.028	28.57	0.07219251336898395
3857	3	3	566	17	33.294117647058826	3.17	0.0561	36.97	0.06007067137809187
3858	3	3	371	15	24.733333333333334	4.44	0.0187	23.53	0.05121293800539083
3859	3	3	549	4	137.25	0.74	0.028	27.73	0.1366120218579235
3860	3	3	483	19	25.42105263157895	4.36	0.0374	31.09	0.057971014492753624
3861	3	3	277	17	16.294117647058822	6.91	0.0187	21.01	0.05054151624548736
3862	5	4	676	35	19.314285714285713	5.73	0.0374	44.54	0.026627218934911243
3863	3	3	421	23	18.304347826086957	6.17	0.0467	36.97	0.07838479809976247
3864	4	4	417	28	14.892857142857142	7.47	0.0374	28.57	0.05515587529976019
3865	4	4	385	21	18.333333333333332	6.16	0.0467	29.41	0.01038961038961039
3866	4	3	266	12	22.166666666666668	5.08	0.0187	23.53	0.041353383458646614
3867	3	4	277	13	21.307692307692307	5.39	0.0093	21.85	0.021660649819494584
3868	4	4	452	21	21.523809523809526	5.06	0.0374	34.45	0.04424778761061947
3869	3	4	476	25	19.04	6.11	0.0561	34.45	0.037815126050420166
3870	3	3	331	16	20.6875	5.28	0.0187	34.45	0.0513595166163142
3871	4	4	451	25	18.04	6.2	0.0561	38.66	0.008869179600886918
3872	4	2	563	22	25.59090909090909	4.19	0.0467	33.61	0.0941385435168739
3873	5	4	995	37	26.89189189189189	4.2	0.0561	43.7	0.020100502512562814
3874	3	3	274	16	17.125	6.4	0.0093	26.89	0.08029197080291971
3875	5	4	705	34	20.735294117647058	5.45	0.0561	50.42	0.011347517730496455
3876	4	3	594	26	22.846153846153847	4.77	0.0187	30.25	0.04040404040404041
3877	4	4	442	20	22.1	5.06	0.028	34.45	0.05656108597285068
3878	3	3	391	23	17.0	6.37	0.028	35.29	0.03836317135549872
3879	1	2	58	4	14.5	7.84	0.0	5.04	0.10344827586206896
3880	3	4	208	9	23.11111111111111	4.74	0.028	18.49	0.052884615384615384
3881	5	4	391	32	12.21875	9.44	0.0374	28.57	0.020460358056265986
3882	3	3	169	8	21.125	5.13	0.0093	18.49	0.07692307692307693
3883	1	1	54	4	13.5	8.16	0.0	10.08	0.14814814814814814
3884	3	3	403	10	40.3	2.6	0.028	32.77	0.07692307692307693
3885	3	4	394	16	24.625	4.49	0.0561	30.25	0.027918781725888325
3886	3	3	440	20	22.0	5.14	0.0187	39.5	0.03636363636363636
3887	4	4	294	19	15.473684210526315	7.36	0.0093	25.21	0.03741496598639456
3888	5	4	482	27	17.85185185185185	6.46	0.0187	31.93	0.024896265560165973
3889	4	4	525	32	16.40625	6.67	0.0654	31.93	0.02666666666666667
3890	3	4	449	17	26.41176470588235	4.08	0.028	33.61	0.0467706013363029
3891	3	3	277	7	39.57142857142857	2.81	0.0093	23.53	0.08664259927797834
3892	3	4	390	22	17.727272727272727	6.3	0.0374	32.77	0.020512820512820513
3893	4	4	574	34	16.88235294117647	6.9	0.0467	39.5	0.013937282229965157
3894	3	3	449	29	15.482758620689655	7.42	0.028	33.61	0.06904231625835189
3895	4	3	329	17	19.352941176470587	5.57	0.0187	30.25	0.060790273556231005
3896	4	4	632	33	19.151515151515152	5.79	0.0561	43.7	0.04272151898734177
3897	4	4	342	17	20.11764705882353	5.26	0.0374	36.97	0.043859649122807015
3898	3	4	479	21	22.80952380952381	4.86	0.0374	36.97	0.022964509394572025
3899	4	3	474	21	22.571428571428573	4.84	0.0093	33.61	0.02531645569620253
3900	3	3	395	16	24.6875	4.43	0.0187	29.41	0.053164556962025315
3901	3	3	374	14	26.714285714285715	4.17	0.0467	35.29	0.03208556149732621
3902	4	4	555	25	22.2	5.17	0.0374	44.54	0.018018018018018018
3903	2	2	59	4	14.75	8.33	0.0	3.36	0.05084745762711865
3904	4	4	505	25	20.2	5.66	0.0374	37.82	0.019801980198019802
3905	3	3	344	13	26.46153846153846	4.15	0.0187	27.73	0.046511627906976744
3906	4	4	703	25	28.12	3.97	0.0561	49.58	0.015647226173541962
3907	4	4	356	19	18.736842105263158	5.85	0.0374	29.41	0.028089887640449437
3908	5	4	691	31	22.29032258064516	5.01	0.0561	42.02	0.015918958031837915
3909	4	4	507	24	21.125	5.31	0.0374	29.41	0.021696252465483234
3910	3	2	386	10	38.6	2.73	0.0187	28.57	0.13471502590673576
3911	3	2	530	41	12.926829268292684	8.47	0.0374	34.45	0.06981132075471698
3912	3	3	393	18	21.833333333333332	5.16	0.0374	31.09	0.017811704834605598
3913	3	3	317	13	24.384615384615383	4.53	0.0467	23.53	0.09779179810725552
3914	3	3	344	13	26.46153846153846	4.22	0.0187	26.05	0.055232558139534885
3915	3	4	446	26	17.153846153846153	6.53	0.0561	38.66	0.026905829596412557
3916	4	4	395	21	18.80952380952381	5.85	0.028	35.29	0.02531645569620253
3917	3	3	406	15	27.066666666666666	4.14	0.0374	31.93	0.03694581280788178
3918	4	4	597	34	17.558823529411764	6.72	0.028	36.97	0.011725293132328308
3919	4	4	587	36	16.305555555555557	6.92	0.0654	46.22	0.018739352640545145
3920	4	4	650	23	28.26086956521739	4.09	0.0841	36.97	0.018461538461538463
3921	3	3	500	29	17.24137931034483	6.62	0.028	31.93	0.046
3922	3	3	521	26	20.03846153846154	5.47	0.0374	29.41	0.053742802303262956
3923	4	4	482	33	14.606060606060606	7.43	0.0	36.97	0.03941908713692946
3924	3	4	545	31	17.580645161290324	6.33	0.0187	31.93	0.044036697247706424
3925	5	4	667	39	17.102564102564102	6.66	0.0374	34.45	0.01649175412293853
3926	3	3	474	22	21.545454545454547	4.95	0.0093	36.97	0.1308016877637131
3927	3	3	365	19	19.210526315789473	6.11	0.028	23.53	0.04657534246575343
3928	3	3	369	18	20.5	5.36	0.0187	21.85	0.08943089430894309
3929	3	3	339	14	24.214285714285715	4.33	0.0093	22.69	0.061946902654867256
3930	3	3	532	33	16.12121212121212	6.9	0.1028	42.02	0.02443609022556391
3931	4	4	413	20	20.65	5.25	0.0374	26.89	0.029055690072639227
3932	4	4	599	35	17.114285714285714	6.65	0.0654	38.66	0.015025041736227046
3933	3	2	391	11	35.54545454545455	2.88	0.0187	30.25	0.056265984654731455
3934	4	3	463	29	15.96551724137931	7.34	0.0561	28.57	0.05399568034557235
3935	3	3	406	9	45.111111111111114	2.38	0.0187	31.93	0.059113300492610835
3936	3	3	400	11	36.36363636363637	2.99	0.0374	29.41	0.0825
3937	5	4	583	27	21.59259259259259	5.38	0.0561	38.66	0.018867924528301886
3938	3	3	432	12	36.0	2.96	0.0654	30.25	0.04398148148148148
3939	4	3	467	23	20.304347826086957	5.26	0.0374	35.29	0.07066381156316917
3940	4	4	395	16	24.6875	4.49	0.0374	31.09	0.03291139240506329
3941	2	2	283	15	18.866666666666667	5.88	0.0187	21.85	0.0353356890459364
3942	3	2	580	30	19.333333333333332	5.88	0.028	26.89	0.05344827586206897
3943	4	3	487	22	22.136363636363637	4.76	0.028	31.09	0.03490759753593429
3944	4	4	468	19	24.63157894736842	4.56	0.028	31.09	0.049145299145299144
3945	3	3	412	18	22.88888888888889	4.88	0.0561	29.41	0.038834951456310676
3946	4	3	341	13	26.23076923076923	4.26	0.028	40.34	0.0469208211143695
3947	3	2	532	21	25.333333333333332	4.25	0.028	31.09	0.09210526315789473
3948	3	3	290	21	13.80952380952381	8.37	0.028	28.57	0.041379310344827586
3949	4	4	517	19	27.210526315789473	4.14	0.0467	34.45	0.01160541586073501
3950	3	3	307	13	23.615384615384617	4.73	0.0093	24.37	0.06514657980456026
3951	5	4	931	49	19.0	5.84	0.028	50.42	0.013963480128893663
3952	2	2	201	13	15.461538461538462	7.34	0.0187	14.29	0.13432835820895522
3953	4	4	492	22	22.363636363636363	4.95	0.028	44.54	0.0508130081300813
3954	4	4	520	29	17.93103448275862	6.67	0.028	34.45	0.01730769230769231
3955	4	3	502	32	15.6875	6.97	0.0561	36.13	0.05976095617529881
3956	4	3	684	39	17.53846153846154	6.31	0.0467	42.86	0.04239766081871345
3957	2	3	223	14	15.928571428571429	7.07	0.0	21.85	0.04484304932735426
3958	3	3	510	24	21.25	5.14	0.0374	40.34	0.052941176470588235
3959	3	3	601	31	19.387096774193548	5.71	0.0374	37.82	0.03494176372712146
3960	4	4	416	19	21.894736842105264	5.09	0.0467	32.77	0.04326923076923077
3961	4	4	716	33	21.696969696969695	5.45	0.0187	35.29	0.01675977653631285
3962	4	4	687	44	15.613636363636363	7.65	0.0654	45.38	0.01455604075691412
3963	4	4	445	23	19.347826086956523	5.58	0.0187	24.37	0.058426966292134834
3964	3	2	270	12	22.5	4.96	0.0187	26.05	0.12962962962962962
3965	4	4	753	32	23.53125	4.92	0.0561	43.7	0.017264276228419653
3966	3	2	213	9	23.666666666666668	4.46	0.0374	21.01	0.1267605633802817
3967	3	4	298	13	22.923076923076923	4.87	0.0374	21.85	0.050335570469798654
3968	3	3	443	20	22.15	4.76	0.028	29.41	0.0835214446952596
3969	3	2	518	30	17.266666666666666	6.59	0.0093	35.29	0.055984555984555984
3970	4	4	711	35	20.314285714285713	5.53	0.0654	42.02	0.03375527426160337
3971	3	3	240	14	17.142857142857142	6.67	0.0187	25.21	0.03333333333333333
3972	4	4	234	17	13.764705882352942	8.21	0.0093	18.49	0.021367521367521368
3973	3	3	192	9	21.333333333333332	4.95	0.0093	20.17	0.08854166666666667
3974	2	2	56	4	14.0	8.0	0.0093	12.61	0.10714285714285714
3975	4	4	405	22	18.40909090909091	5.77	0.0467	33.61	0.04938271604938271
3976	4	4	366	23	15.91304347826087	6.8	0.0374	26.89	0.03278688524590164
3977	4	4	576	29	19.862068965517242	5.59	0.0374	39.5	0.019097222222222224
3978	4	4	536	28	19.142857142857142	5.87	0.0374	43.7	0.016791044776119403
3979	3	3	265	19	13.947368421052632	8.09	0.0093	26.05	0.04150943396226415
3980	3	3	254	16	15.875	6.72	0.0187	23.53	0.07086614173228346
3981	4	4	713	31	23.0	4.71	0.0374	41.18	0.03506311360448808
3982	4	4	516	10	51.6	2.1	0.0187	33.61	0.04844961240310078
3983	5	4	723	37	19.54054054054054	6.18	0.0374	37.82	0.017980636237897647
3984	4	4	560	31	18.06451612903226	5.96	0.0561	39.5	0.04107142857142857
3985	3	3	248	13	19.076923076923077	5.99	0.0187	25.21	0.07258064516129033
3986	3	4	701	45	15.577777777777778	7.23	0.0467	37.82	0.02282453637660485
3987	3	3	252	5	50.4	2.04	0.0093	23.53	0.047619047619047616
3988	4	4	431	23	18.73913043478261	6.05	0.028	36.97	0.016241299303944315
3989	4	4	355	17	20.88235294117647	5.33	0.0374	25.21	0.030985915492957747
3990	4	4	521	26	20.03846153846154	5.68	0.028	40.34	0.015355086372360844
3991	4	2	499	19	26.263157894736842	4.08	0.0467	33.61	0.05410821643286573
3992	4	4	529	25	21.16	5.34	0.0374	28.57	0.04914933837429111
3993	3	3	239	16	14.9375	7.21	0.028	20.17	0.05439330543933055
3994	4	4	551	25	22.04	4.92	0.028	35.29	0.025408348457350273
3995	3	4	336	14	24.0	4.64	0.0187	27.73	0.047619047619047616
3996	4	4	522	29	18.0	6.29	0.0374	32.77	0.07088122605363985
3997	3	3	239	7	34.142857142857146	3.3	0.028	23.53	0.029288702928870293
3998	4	4	350	16	21.875	4.98	0.0374	36.13	0.037142857142857144
3999	4	3	513	21	24.428571428571427	4.52	0.0561	30.25	0.04093567251461988
4000	2	3	324	13	24.923076923076923	4.22	0.028	30.25	0.06790123456790123
4001	4	4	462	16	28.875	3.64	0.0374	31.93	0.047619047619047616
4002	3	2	436	11	39.63636363636363	2.67	0.028	35.29	0.045871559633027525
4003	4	3	405	27	15.0	7.48	0.0467	33.61	0.027160493827160494
4004	2	2	129	6	21.5	5.31	0.0	19.33	0.13178294573643412
4005	4	4	523	23	22.73913043478261	4.84	0.0654	45.38	0.015296367112810707
4006	3	3	294	16	18.375	6.11	0.028	27.73	0.09183673469387756
4007	3	3	433	25	17.32	6.43	0.028	29.41	0.09006928406466513
4008	2	2	52	1	52.0	1.92	0.0187	9.24	0.07692307692307693
4009	1	1	66	2	33.0	3.57	0.0093	5.04	0.12121212121212122
4010	4	4	595	41	14.512195121951219	7.98	0.028	39.5	0.021848739495798318
4011	3	2	314	10	31.4	3.58	0.0187	25.21	0.09872611464968153
4012	4	4	305	12	25.416666666666668	4.36	0.0	30.25	0.029508196721311476
4013	3	4	372	14	26.571428571428573	4.02	0.0374	21.01	0.03763440860215054
4014	4	4	580	26	22.307692307692307	4.89	0.0561	41.18	0.027586206896551724
4015	4	3	754	39	19.333333333333332	5.69	0.028	46.22	0.050397877984084884
4016	4	4	438	21	20.857142857142858	5.22	0.028	38.66	0.05707762557077625
4017	3	2	364	12	30.333333333333332	3.65	0.0561	26.89	0.046703296703296704
4018	4	4	524	21	24.952380952380953	4.65	0.0467	36.13	0.011450381679389313
4019	3	3	489	23	21.26086956521739	5.11	0.0561	34.45	0.04703476482617587
4020	3	3	420	13	32.30769230769231	3.33	0.028	30.25	0.02857142857142857
4021	4	4	456	16	28.5	3.86	0.0187	31.09	0.013157894736842105
4022	4	4	522	24	21.75	5.26	0.0467	39.5	0.019157088122605363
4023	4	4	405	21	19.285714285714285	5.65	0.0467	28.57	0.04197530864197531
4024	1	1	39	1	39.0	2.56	0.0	4.2	0.20512820512820512
4025	4	3	519	34	15.264705882352942	7.44	0.0467	31.09	0.057803468208092484
4026	5	4	758	39	19.435897435897434	5.78	0.0654	43.7	0.01978891820580475
4027	4	3	268	22	12.181818181818182	9.17	0.0187	21.01	0.07835820895522388
4028	5	4	541	19	28.473684210526315	3.82	0.0654	35.29	0.06839186691312385
4029	3	4	506	34	14.882352941176471	7.78	0.0467	30.25	0.045454545454545456
4030	3	3	379	23	16.47826086956522	6.53	0.028	31.09	0.044854881266490766
4031	3	2	220	10	22.0	4.78	0.028	21.01	0.08636363636363636
4032	3	3	387	16	24.1875	4.72	0.0187	32.77	0.03617571059431524
4033	5	4	535	24	22.291666666666668	5.1	0.0374	37.82	0.013084112149532711
4034	3	3	375	11	34.09090909090909	3.19	0.0187	26.05	0.064
4035	3	4	447	26	17.192307692307693	6.55	0.0467	34.45	0.011185682326621925
