id	Writing_Applications	Language_Conventions	total_words	total_sentences	words_div_sentences	sent_density	difficult_words	proportion_vocab_list[a]_total_words	proportion_vocab_list[a]_headwords	proportion_vocab_list[accent]_total_words	proportion_vocab_list[accent]_headwords	proportion_vocab_list[abandon]_total_words	proportion_vocab_list[abandon]_headwords	proportion_vocab_list[abnormal]_total_words	proportion_vocab_list[abnormal]_headwords	proportion_vocab_list[abbey]_total_words	proportion_vocab_list[abbey]_headwords	proportion_vocab_list[abduct]_total_words	proportion_vocab_list[abduct]_headwords	proportion_vocab_list[abate]_total_words	proportion_vocab_list[abate]_headwords	proportion_vocab_list[aback]_total_words	proportion_vocab_list[aback]_headwords	proportion_vocab_list[abbot]_total_words	proportion_vocab_list[abbot]_headwords	proportion_vocab_list[abet]_total_words	proportion_vocab_list[abet]_headwords	proportion_vocab_list[abrasion]_total_words	proportion_vocab_list[abrasion]_headwords	proportion_vocab_list[aberrant]_total_words	proportion_vocab_list[aberrant]_headwords	proportion_vocab_list[abattoir]_total_words	proportion_vocab_list[abattoir]_headwords	proportion_vocab_list[abashed]_total_words	proportion_vocab_list[abashed]_headwords	proportion_vocab_list[abacus]_total_words	proportion_vocab_list[abacus]_headwords	proportion_vocab_list[abalone]_total_words	proportion_vocab_list[abalone]_headwords	proportion_vocab_list[abductee]_total_words	proportion_vocab_list[abductee]_headwords	proportion_vocab_list[aardvark]_total_words	proportion_vocab_list[aardvark]_headwords	proportion_vocab_list[abnegate]_total_words	proportion_vocab_list[abnegate]_headwords	proportion_vocab_list[abaya]_total_words	proportion_vocab_list[abaya]_headwords	proportion_vocab_list[abaft]_total_words	proportion_vocab_list[abaft]_headwords	proportion_vocab_list[abomasum]_total_words	proportion_vocab_list[abomasum]_headwords	proportion_vocab_list[abettor]_total_words	proportion_vocab_list[abettor]_headwords	proportion_vocab_list[acetal]_total_words	proportion_vocab_list[acetal]_headwords	proportion_vocab_list[ablaut]_total_words	proportion_vocab_list[ablaut]_headwords	proportion_vocab_list[a1]_total_words	proportion_vocab_list[a1]_headwords	proportion_vocab_list[ah]_total_words	proportion_vocab_list[ah]_headwords	proportion_vocab_list[absentminded]_total_words	proportion_vocab_list[absentminded]_headwords	proportion_vocab_list[aal]_total_words	proportion_vocab_list[aal]_headwords	unique_words	ttrr	num_types
4100	3	3	309	20	15.45	7.02	14	0.3365695792880259	0.015166982645471781	0.022653721682847898	0.001098901098901099	0.012944983818770227	0.0006802721088435374	0.0	0.0	0.003236245954692557	0.00023282887077997672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003236245954692557	0.00510204081632653	0.0	0.0	0.0	0.0	48.07	0.48	137
4101	4	4	602	24	25.083333333333332	4.29	45	0.27408637873754155	0.024063001312527345	0.03488372093023256	0.0032967032967032967	0.023255813953488372	0.002380952380952381	0.0049833887043189366	0.0006166495375128469	0.0016611295681063123	0.00023282887077997672	0.0016611295681063123	0.00024378352023403217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.46	0.38	215
4102	4	4	262	17	15.411764705882353	7.52	23	0.3435114503816794	0.013125273443196733	0.03816793893129771	0.0015698587127158557	0.015267175572519083	0.0006802721088435374	0.011450381679389313	0.0006166495375128469	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003816793893129771	0.00036310820624546115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.98	0.54	122
4103	4	4	393	19	20.68421052631579	5.43	49	0.28498727735368956	0.01633367361820038	0.06615776081424936	0.004081632653061225	0.03307888040712468	0.002210884353741497	0.007633587786259542	0.0006166495375128469	0.0	0.0	0.0	0.0	0.0	0.0	0.002544529262086514	0.0002924831822170225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.29	0.5	176
4104	3	3	306	15	20.4	5.34	18	0.3137254901960784	0.014000291672743182	0.032679738562091505	0.0015698587127158557	0.013071895424836602	0.0006802721088435374	0.00980392156862745	0.0006166495375128469	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.48	0.44	125
4105	3	3	370	16	23.125	4.69	40	0.32432432432432434	0.017500364590928977	0.03513513513513514	0.0020408163265306124	0.005405405405405406	0.0003401360544217687	0.008108108108108109	0.0006166495375128469	0.002702702702702703	0.00023282887077997672	0.002702702702702703	0.00024378352023403217	0.002702702702702703	0.0002718129926610492	0.002702702702702703	0.0002924831822170225	0.002702702702702703	0.00031289111389236547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005405405405405406	0.00033090668431502316	0.002702702702702703	0.0008703220191470844	48.68	0.49	166
4106	3	4	401	19	21.105263157894736	5.32	25	0.2942643391521197	0.01720869184774683	0.032418952618453865	0.0020408163265306124	0.012468827930174564	0.0008503401360544217	0.007481296758104738	0.0006166495375128469	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0024937655860349127	4.462492748449284e-05	0.0	0.0	0.0	0.0	0.0	0.0	42.58	0.43	152
4107	3	3	453	20	22.65	4.71	18	0.2560706401766004	0.016917019104564678	0.006622516556291391	0.00047095761381475666	0.004415011037527594	0.0003401360544217687	0.0	0.0	0.0	0.0	0.002207505518763797	0.00024378352023403217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002207505518763797	4.462492748449284e-05	0.0	0.0	0.0	0.0	0.0	0.0	32.94	0.33	140
4108	6	4	738	33	22.363636363636363	5.07	111	0.24119241192411925	0.025958874143211318	0.05420054200542006	0.006279434850863423	0.03387533875338753	0.004251700680272109	0.006775067750677507	0.0010277492291880781	0.009485094850948509	0.001629802095459837	0.0040650406504065045	0.0007313505607020966	0.0013550135501355014	0.0002718129926610492	0.0	0.0	0.0	0.0	0.0013550135501355014	0.00033534540576794097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.39	0.44	289
4109	4	4	456	22	20.727272727272727	5.58	46	0.2719298245614035	0.018083710077293275	0.03728070175438596	0.0026687598116169543	0.017543859649122806	0.0013605442176870747	0.0021929824561403508	0.00020554984583761563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.15	0.43	170
4110	3	3	263	9	29.22222222222222	3.75	23	0.3650190114068441	0.014000291672743182	0.04182509505703422	0.001726844583987441	0.0076045627376425855	0.0003401360544217687	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.5	0.53	126
4111	4	4	730	27	27.037037037037038	4.01	78	0.27671232876712326	0.029458947061397112	0.03972602739726028	0.004552590266875981	0.024657534246575342	0.003061224489795918	0.005479452054794521	0.0008221993833504625	0.0013698630136986301	0.00023282887077997672	0.0	0.0	0.0	0.0	0.0	0.0	0.0013698630136986301	0.00031289111389236547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013698630136986301	0.00016545334215751158	0.0027397260273972603	0.0017406440382941688	42.43	0.42	286
4112	2	2	101	4	25.25	4.21	4	0.48514851485148514	0.007145982207962666	0.0	0.0	0.009900990099009901	0.00017006802721088434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009900990099009901	0.00016545334215751158	0.009900990099009901	0.0008703220191470844	58.95	0.59	56
4113	3	3	328	19	17.263157894736842	6.42	22	0.29573170731707316	0.014146128044334258	0.021341463414634148	0.001098901098901099	0.009146341463414634	0.0005102040816326531	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003048780487804878	0.00033534540576794097	0.0	0.0	0.003048780487804878	0.00036310820624546115	0.0	0.0	0.0	0.0	0.0	0.0	0.003048780487804878	0.00047938638542665386	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003048780487804878	0.0008703220191470844	44.59	0.45	132
4114	4	4	476	30	15.866666666666667	6.94	33	0.2668067226890756	0.0185212191920665	0.029411764705882353	0.002197802197802198	0.008403361344537815	0.0006802721088435374	0.0021008403361344537	0.00020554984583761563	0.0021008403361344537	0.00023282887077997672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0021008403361344537	0.00036310820624546115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.89	0.39	168
4115	2	2	107	6	17.833333333333332	6.38	6	0.4953271028037383	0.007729327694326965	0.037383177570093455	0.0006279434850863422	0.018691588785046728	0.0003401360544217687	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009345794392523364	0.0002924831822170225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009345794392523364	4.462492748449284e-05	0.0	0.0	0.0	0.0	0.009345794392523364	0.0008703220191470844	74.47	0.74	70
4116	4	3	354	17	20.823529411764707	5.23	44	0.327683615819209	0.016917019104564678	0.04519774011299435	0.002511773940345369	0.014124293785310734	0.0008503401360544217	0.011299435028248588	0.0008221993833504625	0.002824858757062147	0.00023282887077997672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002824858757062147	0.00016545334215751158	0.0	0.0	48.92	0.49	159
4117	4	4	529	23	23.0	4.83	53	0.27977315689981097	0.021583782995479073	0.045368620037807186	0.0037676609105180532	0.005671077504725898	0.0005102040816326531	0.001890359168241966	0.00020554984583761563	0.003780718336483932	0.00046565774155995343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.28	0.43	206
4118	3	4	335	13	25.76923076923077	4.39	34	0.3283582089552239	0.01604200087501823	0.03283582089552239	0.001726844583987441	0.023880597014925373	0.0013605442176870747	0.0	0.0	0.0029850746268656717	0.00023282887077997672	0.0	0.0	0.0029850746268656717	0.0002718129926610492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0029850746268656717	0.0008703220191470844	51.69	0.52	153
4119	3	3	264	24	11.0	11.06	18	0.30303030303030304	0.011666909727285985	0.015151515151515152	0.0006279434850863422	0.003787878787878788	0.00017006802721088434	0.003787878787878788	0.00020554984583761563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003787878787878788	0.0008703220191470844	51.15	0.51	111
4120	2	3	268	12	22.333333333333332	4.8	19	0.376865671641791	0.014729473530698556	0.033582089552238806	0.00141287284144427	0.007462686567164179	0.0003401360544217687	0.0	0.0	0.0	0.0	0.0037313432835820895	0.00024378352023403217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007462686567164179	8.924985496898568e-05	0.0	0.0	0.0	0.0	0.0	0.0	52.0	0.52	130
4121	3	3	285	18	15.833333333333334	7.23	26	0.34385964912280703	0.014291964415925331	0.017543859649122806	0.0007849293563579278	0.014035087719298246	0.0006802721088435374	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0035087719298245615	0.00043497172683775554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.2	0.5	125
4122	3	3	170	7	24.285714285714285	4.52	14	0.4176470588235294	0.010354382382966312	0.041176470588235294	0.001098901098901099	0.0058823529411764705	0.00017006802721088434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	58.06	0.58	90
4123	4	4	457	20	22.85	5.13	38	0.2735229759299781	0.018229546448884353	0.037199124726477024	0.0026687598116169543	0.0175054704595186	0.0013605442176870747	0.0087527352297593	0.0008221993833504625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.08	0.43	168
4124	2	2	134	6	22.333333333333332	4.76	11	0.41044776119402987	0.008021000437509114	0.04477611940298507	0.0009419152276295133	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007462686567164179	0.0002924831822170225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007462686567164179	4.462492748449284e-05	0.0	0.0	0.0	0.0	0.007462686567164179	0.0008703220191470844	61.9	0.62	78
4125	4	4	619	34	18.205882352941178	6.06	48	0.23909531502423265	0.021583782995479073	0.0420032310177706	0.004081632653061225	0.009693053311793215	0.0010204081632653062	0.004846526655896607	0.0006166495375128469	0.0016155088852988692	0.00023282887077997672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0016155088852988692	0.0008703220191470844	35.47	0.35	199
4126	4	4	559	21	26.61904761904762	4.29	69	0.26833631484794274	0.02187545573866122	0.03398926654740608	0.0029827315541601255	0.028622540250447227	0.0027210884353741495	0.01073345259391771	0.0012332990750256938	0.0035778175313059034	0.00046565774155995343	0.0035778175313059034	0.00048756704046806434	0.0035778175313059034	0.0005436259853220984	0.0035778175313059034	0.000584966364434045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017889087656529517	0.000517063081695967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.74	0.43	209
4127	4	4	534	27	19.77777777777778	5.71	29	0.250936329588015	0.019542073793204023	0.024344569288389514	0.0020408163265306124	0.00749063670411985	0.0006802721088435374	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.67	0.35	164
4128	4	4	535	29	18.448275862068964	5.89	47	0.25981308411214954	0.0202712556511594	0.024299065420560748	0.0020408163265306124	0.024299065420560748	0.002210884353741497	0.011214953271028037	0.0012332990750256938	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.01	0.38	187
4129	4	4	485	23	21.08695652173913	5.45	58	0.25773195876288657	0.018229546448884353	0.05154639175257732	0.003924646781789639	0.018556701030927835	0.001530612244897959	0.0	0.0	0.0	0.0	0.0	0.0	0.002061855670103093	0.0002718129926610492	0.0	0.0	0.002061855670103093	0.00031289111389236547	0.0	0.0	0.0	0.0	0.0	0.0	0.002061855670103093	0.00041407867494824016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004123711340206186	0.00033090668431502316	0.0	0.0	44.31	0.44	187
4130	4	3	944	86	10.976744186046512	10.55	56	0.21822033898305085	0.03004229254776141	0.0211864406779661	0.0031397174254317113	0.00847457627118644	0.0013605442176870747	0.005296610169491525	0.0010277492291880781	0.001059322033898305	0.00023282887077997672	0.001059322033898305	0.00024378352023403217	0.0	0.0	0.0	0.0	0.001059322033898305	0.00031289111389236547	0.0	0.0	0.001059322033898305	0.0003399048266485384	0.0	0.0	0.0	0.0	0.001059322033898305	0.00043497172683775554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001059322033898305	0.0005339028296849973	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001059322033898305	0.0008703220191470844	33.74	0.34	275
4131	3	2	505	30	16.833333333333332	6.88	47	0.28316831683168314	0.020854601137523698	0.047524752475247525	0.0037676609105180532	0.01782178217821782	0.001530612244897959	0.005940594059405941	0.0006166495375128469	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0039603960396039604	8.924985496898568e-05	0.0	0.0	0.0	0.0	0.0	0.0	48.39	0.48	211
4132	3	3	311	23	13.521739130434783	8.88	28	0.35691318327974275	0.016187837246609306	0.04501607717041801	0.002197802197802198	0.006430868167202572	0.0003401360544217687	0.006430868167202572	0.00041109969167523125	0.0	0.0	0.003215434083601286	0.00024378352023403217	0.0	0.0	0.003215434083601286	0.0002924831822170225	0.0	0.0	0.003215434083601286	0.00033534540576794097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62.55	0.63	162
4133	4	4	692	34	20.352941176470587	5.48	54	0.24132947976878613	0.024354674055709492	0.05202312138728324	0.00565149136577708	0.017341040462427744	0.0020408163265306124	0.0	0.0	0.001445086705202312	0.00023282887077997672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001445086705202312	0.0008703220191470844	36.94	0.37	229
4134	4	3	628	30	20.933333333333334	5.31	75	0.2484076433121019	0.02275047396820767	0.04936305732484077	0.004866562009419153	0.01592356687898089	0.0017006802721088435	0.007961783439490446	0.0010277492291880781	0.0	0.0	0.0	0.0	0.0015923566878980893	0.0002718129926610492	0.0031847133757961785	0.000584966364434045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015923566878980893	4.462492748449284e-05	0.0	0.0	0.0	0.0	0.0	0.0	41.95	0.42	237
4135	2	2	380	7	54.285714285714285	1.87	39	0.3236842105263158	0.0179378737057022	0.007894736842105263	0.00047095761381475666	0.007894736842105263	0.0005102040816326531	0.002631578947368421	0.00020554984583761563	0.002631578947368421	0.00023282887077997672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002631578947368421	0.00043497172683775554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002631578947368421	0.0008703220191470844	40.37	0.4	151
4136	2	2	161	8	20.125	5.41	9	0.422360248447205	0.009916873268193087	0.043478260869565216	0.001098901098901099	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006211180124223602	0.00016545334215751158	0.006211180124223602	0.0008703220191470844	58.11	0.58	86
4137	4	4	903	36	25.083333333333332	4.34	105	0.2203765227021041	0.029021437946623888	0.059800664451827246	0.00847723704866562	0.015503875968992248	0.002380952380952381	0.0022148394241417496	0.00041109969167523125	0.0011074197120708748	0.00023282887077997672	0.0	0.0	0.0	0.0	0.0	0.0	0.0011074197120708748	0.00031289111389236547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011074197120708748	0.000649772579597141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011074197120708748	0.00016545334215751158	0.0	0.0	35.66	0.36	296
4138	4	4	556	28	19.857142857142858	5.46	40	0.2787769784172662	0.022604637596616597	0.03237410071942446	0.00282574568288854	0.019784172661870502	0.0018707482993197278	0.00539568345323741	0.0006166495375128469	0.0	0.0	0.0	0.0	0.0017985611510791368	0.0002718129926610492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017985611510791368	0.00510204081632653	0.0	0.0	0.0017985611510791368	0.0008703220191470844	39.96	0.4	205
